otu	sim	del	ins	mis	len	score	hit
22568	denovo188699	99.29	0	0	2	283	1397	C1232_EU118163
22569	denovo188796	99.29	0	0	2	283	1397	C1040_AB190269
22570	denovo188833	99.29	0	0	2	283	1397	C1232_EU118163
22571	denovo188905	99.29	0	0	2	283	1397	C15_AY239369
22572	denovo188907	99.29	0	0	2	283	1397	C15_AY239369
22573	denovo18892	99.29	0	0	2	283	1397	C15_AY239369
22574	denovo188957	99.29	0	0	2	283	1397	C7_AF499797
22575	denovo189004	99.29	0	0	2	283	1397	C1232_EU118163
22576	denovo189062	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22577	denovo18910	99.29	0	0	2	283	1397	C1002_DQ838544
22578	denovo189127	99.29	0	0	2	283	1397	C1232_EU118163;C93_AJ621536
22579	denovo189129	99.29	0	0	2	283	1397	C1232_EU118163
22580	denovo18927	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22581	denovo189273	99.29	0	0	2	283	1397	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605;C1.v1a_FJ919243
22582	denovo189312	99.29	0	0	2	283	1397	C1232_EU118163
22583	denovo189332	99.29	0	0	2	283	1397	C1002_DQ838544
22584	denovo189365	99.29	0	0	2	283	1397	C42_AY258487
22585	denovo189393	99.29	0	0	2	283	1397	C15_AY239369
22586	denovo189396	99.29	0	0	2	283	1397	C50_AY589755
22587	denovo189406	99.29	0	0	2	283	1397	C1232_EU118163;C1002_DQ838544
22588	denovo189518	99.29	0	0	2	283	1397	C1232_EU118163
22589	denovo189552	99.29	0	0	2	283	1397	C91_AJ621543;C3_AB778606;C1a_AF499788
22590	denovo189593	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22591	denovo189627	99.29	0	0	2	283	1397	C1232_EU118163
22592	denovo189643	99.29	0	0	2	283	1397	C1232_EU118163
22593	denovo189665	99.29	0	0	2	283	1397	C3_AB778606;C18_AY258478
22594	denovo189691	99.29	0	0	2	283	1397	C1232_EU118163
22595	denovo189730	99.29	0	0	2	283	1397	C15_AY239369
22596	denovo189748	99.29	0	0	2	283	1397	C15_AY239369
22597	denovo189794	99.29	0	0	2	283	1397	C15_AY239369
22598	denovo189804	99.29	0	0	2	283	1397	C1232_EU118163;C93_AJ621536
22599	denovo189808	99.29	0	0	2	283	1397	C1232_EU118163
22600	denovo189813	99.29	0	0	2	283	1397	C1002_DQ838544
22601	denovo189821	99.29	0	0	2	283	1397	C1232_EU118163
22602	denovo189838	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22603	denovo189864	99.29	0	0	2	283	1397	C3.8_FJ461503
22604	denovo189963	99.29	0	0	2	283	1397	C1232_EU118163
22605	denovo19000	99.29	0	0	2	283	1397	C1232_EU118163
22606	denovo190100	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22607	denovo190235	99.29	0	0	2	283	1397	C1232_EU118163
22608	denovo1904	99.29	0	0	2	283	1397	C1232_EU118163
22609	denovo19045	99.29	0	0	2	283	1397	C15_AY239369
22610	denovo190494	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22611	denovo190512	99.29	0	0	2	283	1397	C15_AY239369
22612	denovo190522	99.29	0	0	2	283	1397	C1232_EU118163
22613	denovo190567	99.29	0	0	2	283	1397	C7_AF499797
22614	denovo190636	99.29	0	0	2	283	1397	C1232_EU118163
22615	denovo190696	99.29	0	0	2	283	1397	C15_AY239369
22616	denovo190740	99.29	0	0	2	283	1397	C1232_EU118163
22617	denovo190752	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22618	denovo190869	99.29	0	0	2	283	1397	C15_AY239369
22619	denovo190881	99.29	0	0	2	283	1397	C1232_EU118163
22620	denovo190911	99.29	0	0	2	283	1397	C1232_EU118163
22621	denovo190991	99.29	0	0	2	283	1397	C1232_EU118163
22622	denovo191068	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22623	denovo191069	99.29	0	0	2	283	1397	C1232_EU118163
22624	denovo191077	99.29	0	0	2	283	1397	C1_JN558041
22625	denovo191102	99.29	0	0	2	283	1397	C1232_EU118163
22626	denovo191130	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22627	denovo191166	99.29	0	0	2	283	1397	C1040_AB190269
22628	denovo19119	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22629	denovo191265	99.29	0	0	2	283	1397	C15_AY239369
22630	denovo191297	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22631	denovo191357	99.29	0	0	2	283	1397	C1232_EU118163
22632	denovo19141	99.29	0	0	2	283	1397	C1232_EU118163
22633	denovo191448	99.29	0	0	2	283	1397	C50_AY589755
22634	denovo191499	99.29	0	0	2	283	1397	C1232_EU118163
22635	denovo191560	99.29	0	0	2	283	1397	C3.10_FJ461505
22636	denovo191701	99.29	0	0	2	283	1397	C1232_EU118163
22637	denovo191748	99.29	0	0	2	283	1397	C1232_EU118163
22638	denovo191776	99.29	0	0	2	283	1397	C1232_EU118163
22639	denovo191847	99.29	0	0	2	283	1397	C15_AY239369
22640	denovo191875	99.29	0	0	2	283	1397	C1232_EU118163
22641	denovo191894	99.29	0	0	2	283	1397	C1232_EU118163
22642	denovo191908	99.29	0	0	2	283	1397	C1232_EU118163
22643	denovo191971	99.29	0	0	2	283	1397	C1232_EU118163
22644	denovo192027	99.29	0	0	2	283	1397	C3.10_FJ461505
22645	denovo192081	99.29	0	0	2	283	1397	C15_AY239369
22646	denovo192085	99.29	0	0	2	283	1397	C15_AY239369
22647	denovo192099	99.29	0	0	2	283	1397	C1232_EU118163
22648	denovo192107	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22649	denovo192122	99.29	0	0	2	283	1397	C3k_AY589737
22650	denovo192140	99.29	0	0	2	283	1397	C1232_EU118163;C131_JF320826
22651	denovo192259	99.29	0	0	2	283	1397	C1232_EU118163
22652	denovo192281	99.29	0	0	2	283	1397	C3.10_FJ461505
22653	denovo192319	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243;C16_AY258477
22654	denovo192357	99.29	0	0	2	283	1397	C65a_AY589770;C3f_AY589734
22655	denovo192378	99.29	0	0	2	283	1397	C1028_DQ335357
22656	denovo192438	99.29	0	0	2	283	1397	C1232_EU118163
22657	denovo192489	99.29	0	0	2	283	1397	C15_AY239369;C15.1_FJ461508
22658	denovo1927	99.29	0	0	2	283	1397	C1089_AJ278598
22659	denovo192714	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22660	denovo192820	99.29	0	0	2	283	1397	C1232_EU118163
22661	denovo192888	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22662	denovo192894	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22663	denovo192937	99.29	0	0	2	283	1397	C1232_EU118163
22664	denovo192954	99.29	0	0	2	283	1397	C42_AY258487
22665	denovo1930	99.29	0	0	2	283	1397	C1232_EU118163
22666	denovo193009	99.29	0	0	2	283	1397	C1232_EU118163
22667	denovo19308	99.29	0	0	2	283	1397	C3_AB778606;C1f_AY258490;C1.v1a_FJ919243
22668	denovo193095	99.29	0	0	2	283	1397	C15_AY239369
22669	denovo193137	99.29	0	0	2	283	1397	C3a_AF499790
22670	denovo193242	99.29	0	0	2	283	1397	C1232_EU118163
22671	denovo19330	99.29	0	0	2	283	1397	C1040_AB190269
22672	denovo193350	99.29	0	0	2	283	1397	C15_AY239369
22673	denovo193383	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652
22674	denovo193436	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22675	denovo19347	99.29	0	0	2	283	1397	C15_AY239369
22676	denovo193504	99.29	0	0	2	283	1397	C3_AB778606;C1070_DQ335349;C1.6_FJ461493;C1.v1a_FJ919243
22677	denovo193527	99.29	0	0	2	283	1397	C1232_EU118163;C93_AJ621536
22678	denovo193530	99.29	0	0	2	283	1397	C1232_EU118163
22679	denovo193598	99.29	0	0	2	283	1397	C3.8_FJ461503
22680	denovo193672	99.29	0	0	2	283	1397	C1232_EU118163;C3k_AY589737
22681	denovo193685	99.29	0	0	2	283	1397	C3_AB778606
22682	denovo19382	99.29	0	0	2	283	1397	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605;C1.v1a_FJ919243
22683	denovo193829	99.29	0	0	2	283	1397	C91_AJ621543;C3_AB778606;C1a_AF499788
22684	denovo193837	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22685	denovo193877	99.29	0	0	2	283	1397	C1028_DQ335357
22686	denovo193896	99.29	0	0	2	283	1397	C1232_EU118163
22687	denovo193915	99.29	0	0	2	283	1397	C1232_EU118163
22688	denovo193993	99.29	0	0	2	283	1397	C1232_EU118163
22689	denovo19405	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22690	denovo194053	99.29	0	0	2	283	1397	C15_AY239369
22691	denovo194078	99.29	0	0	2	283	1397	C1232_EU118163
22692	denovo194088	99.29	0	0	2	283	1397	C1232_EU118163
22693	denovo194089	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22694	denovo194104	99.29	0	0	2	283	1397	C3.12_FJ461507;C1232_EU118163
22695	denovo19412	99.29	0	0	2	283	1397	C1232_EU118163
22696	denovo194133	99.29	0	0	2	283	1397	C1232_EU118163
22697	denovo194135	99.29	0	0	2	283	1397	C1232_EU118163
22698	denovo194148	99.29	0	0	2	283	1397	C1232_EU118163
22699	denovo194158	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22700	denovo194168	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22701	denovo19417	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22702	denovo194195	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22703	denovo194212	99.29	0	0	2	283	1397	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605;C1.v1a_FJ919243
22704	denovo194322	99.29	0	0	2	283	1397	C1232_EU118163
22705	denovo194331	99.29	0	0	2	283	1397	C3_AB778606;C18_AY258478
22706	denovo194372	99.29	0	0	2	283	1397	C1232_EU118163
22707	denovo194436	99.29	0	0	2	283	1397	C7_AF499797
22708	denovo194541	99.29	0	0	2	283	1397	C1232_EU118163
22709	denovo194582	99.29	0	0	2	283	1397	C1232_EU118163
22710	denovo194634	99.29	0	0	2	283	1397	C15_AY239369
22711	denovo194670	99.29	0	0	2	283	1397	C15_AY239369
22712	denovo194789	99.29	0	0	2	283	1397	C1232_EU118163;C93_AJ621536
22713	denovo194826	99.29	0	0	2	283	1397	C1232_EU118163
22714	denovo194916	99.29	0	0	2	283	1397	C93_AJ621536
22715	denovo194923	99.29	0	0	2	283	1397	C131_JF320826
22716	denovo194931	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22717	denovo194957	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22718	denovo194962	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22719	denovo194980	99.29	0	0	2	283	1397	C15_AY239369;C15.1_FJ461508
22720	denovo194991	99.29	0	0	2	283	1397	C1232_EU118163
22721	denovo195016	99.29	0	0	2	283	1397	C3_AB778606;C18_AY258478
22722	denovo195041	99.29	0	0	2	283	1397	C1232_EU118163
22723	denovo195124	99.29	0	0	2	283	1397	C7_AF499797
22724	denovo195141	99.29	0	0	2	283	1397	C3_AB778606;C50_AY589755;C1060_DQ480600;C1085_AY624605;C1.v1a_FJ919243
22725	denovo195219	99.29	0	0	2	283	1397	C1002_DQ838544
22726	denovo195234	99.29	0	0	2	283	1397	C15_AY239369
22727	denovo195331	99.29	0	0	2	283	1397	C1232_EU118163
22728	denovo195362	99.29	0	0	2	283	1397	C15_AY239369
22729	denovo195404	99.29	0	0	2	283	1397	C1232_EU118163;C7_AF499797
22730	denovo195409	99.29	0	0	2	283	1397	C3_AB778606
22731	denovo195461	99.29	0	0	2	283	1397	C1232_EU118163
22732	denovo195466	99.29	0	0	2	283	1397	C15_AY239369
22733	denovo195527	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22734	denovo195584	99.29	0	0	2	283	1397	C1232_EU118163
22735	denovo195596	99.29	0	0	2	283	1397	C1232_EU118163
22736	denovo19563	99.29	0	0	2	283	1397	C1232_EU118163
22737	denovo195642	99.29	0	0	2	283	1397	C1232_EU118163;C93_AJ621536
22738	denovo195644	99.29	0	0	2	283	1397	C1232_EU118163
22739	denovo195648	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22740	denovo195688	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22741	denovo195740	99.29	0	0	2	283	1397	C1232_EU118163;C1182_AB294649
22742	denovo195793	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22743	denovo195813	99.29	0	0	2	283	1397	C1232_EU118163
22744	denovo195818	99.29	0	0	2	283	1397	C1232_EU118163
22745	denovo195904	99.29	0	0	2	283	1397	C1_JN558041
22746	denovo19604	99.29	0	0	2	283	1397	C15_AY239369;C15.1_FJ461508
22747	denovo196117	99.29	0	0	2	283	1397	C1232_EU118163
22748	denovo196181	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22749	denovo196188	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243;C16_AY258477
22750	denovo196258	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22751	denovo196272	99.29	0	0	2	283	1397	C1232_EU118163
22752	denovo19629	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22753	denovo196370	99.29	0	0	2	283	1397	C15_AY239369
22754	denovo196374	99.29	0	0	2	283	1397	C15_AY239369
22755	denovo196382	99.29	0	0	2	283	1397	C1232_EU118163
22756	denovo196484	99.29	0	0	2	283	1397	C3_AB778606;C18_AY258478
22757	denovo196552	99.29	0	0	2	283	1397	C1232_EU118163
22758	denovo1966	99.29	0	0	2	283	1397	C1232_EU118163
22759	denovo19671	99.29	0	0	2	283	1397	C1232_EU118163
22760	denovo196716	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22761	denovo196732	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22762	denovo196762	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22763	denovo196769	99.29	0	0	2	283	1397	C1232_EU118163
22764	denovo19690	99.29	0	0	2	283	1397	C3_AB778606;C1002_DQ838544;C1.v1a_FJ919243
22765	denovo196948	99.29	0	0	2	283	1397	C15_AY239369
22766	denovo196952	99.29	0	0	2	283	1397	C1232_EU118163
22767	denovo196960	99.29	0	0	2	283	1397	C15_AY239369
22768	denovo196968	99.29	0	0	2	283	1397	C3.16_EU786015
22769	denovo196991	99.29	0	0	2	283	1397	C1232_EU118163
22770	denovo197096	99.29	0	0	2	283	1397	C3_AB778606
22771	denovo1971	99.29	0	0	2	283	1397	C1232_EU118163
22772	denovo197115	99.29	0	0	2	283	1397	C15_AY239369
22773	denovo19712	99.29	0	0	2	283	1397	C15_AY239369
22774	denovo197173	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22775	denovo197177	99.29	0	0	2	283	1397	C1232_EU118163
22776	denovo197205	99.29	0	0	2	283	1397	C1232_EU118163
22777	denovo197253	99.29	0	0	2	283	1397	C1232_EU118163
22778	denovo197324	99.29	0	0	2	283	1397	C1028_DQ335357
22779	denovo197338	99.29	0	0	2	283	1397	C1232_EU118163
22780	denovo197365	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22781	denovo197380	99.29	0	0	2	283	1397	C1232_EU118163
22782	denovo197413	99.29	0	0	2	283	1397	C1232_EU118163
22783	denovo197629	99.29	0	0	2	283	1397	C1028_DQ335357
22784	denovo197737	99.29	0	0	2	283	1397	C1028_DQ335357
22785	denovo197783	99.29	0	0	2	283	1397	C1232_EU118163
22786	denovo197869	99.29	0	0	2	283	1397	C15_AY239369
22787	denovo198037	99.29	0	0	2	283	1397	C7_AF499797
22788	denovo198084	99.29	0	0	2	283	1397	C1232_EU118163
22789	denovo198097	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22790	denovo198132	99.29	0	0	2	283	1397	C1232_EU118163
22791	denovo198332	99.29	0	0	2	283	1397	C1232_EU118163
22792	denovo198342	99.29	0	0	2	283	1397	C1_JN558041
22793	denovo198362	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22794	denovo198414	99.29	0	0	2	283	1397	C1232_EU118163
22795	denovo19852	99.29	0	0	2	283	1397	C3_AB778606;C18_AY258478
22796	denovo198550	99.29	0	0	2	283	1397	C1232_EU118163
22797	denovo198596	99.29	0	0	2	283	1397	C1232_EU118163;C7_AF499797
22798	denovo198613	99.29	0	0	2	283	1397	C1232_EU118163
22799	denovo198672	99.29	0	0	2	283	1397	C1002_DQ838544
22800	denovo198696	99.29	0	0	2	283	1397	C1026_DQ335366
22801	denovo198724	99.29	0	0	2	283	1397	C1232_EU118163
22802	denovo198860	99.29	0	0	2	283	1397	C1232_EU118163
22803	denovo199004	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22804	denovo199018	99.29	0	0	2	283	1397	C1232_EU118163
22805	denovo199040	99.29	0	0	2	283	1397	C1190_EU099841
22806	denovo199084	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22807	denovo199109	99.29	0	0	2	283	1397	C1232_EU118163
22808	denovo199110	99.29	0	0	2	283	1397	C15_AY239369
22809	denovo199131	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22810	denovo199147	99.29	0	0	2	283	1397	C1232_EU118163
22811	denovo199150	99.29	0	0	2	283	1397	C1012_DQ480604
22812	denovo199219	99.29	0	0	2	283	1397	C1232_EU118163
22813	denovo199238	99.29	0	0	2	283	1397	C1232_EU118163
22814	denovo199370	99.29	0	0	2	283	1397	C1232_EU118163
22815	denovo199396	99.29	0	0	2	283	1397	C1232_EU118163
22816	denovo199473	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22817	denovo199514	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243;C1028_DQ335357
22818	denovo19956	99.29	0	0	2	283	1397	C15a_AY258476
22819	denovo199648	99.29	0	0	2	283	1397	C15_AY239369
22820	denovo199718	99.29	0	0	2	283	1397	C1232_EU118163
22821	denovo199730	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652
22822	denovo199772	99.29	0	0	2	283	1397	C1232_EU118163
22823	denovo199820	99.29	0	0	2	283	1397	C1232_EU118163
22824	denovo199853	99.29	0	0	2	283	1397	C3.8_FJ461503
22825	denovo200060	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1198_EU099810;C1p_GU907652
22826	denovo200097	99.29	0	0	2	283	1397	C42_AY258487
22827	denovo200104	99.29	0	0	2	283	1397	C15_AY239369
22828	denovo200187	99.29	0	0	2	283	1397	C15_AY239369;C15.1_FJ461508
22829	denovo200218	99.29	0	0	2	283	1397	C65a_AY589770
22830	denovo200278	99.29	0	0	2	283	1397	C131_JF320826
22831	denovo200311	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22832	denovo200428	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22833	denovo200460	99.29	0	0	2	283	1397	C15_AY239369;C15.22_KC597695
22834	denovo200482	99.29	0	0	2	283	1397	C15_AY239369;C15.1_FJ461508
22835	denovo200545	99.29	0	0	2	283	1397	C3_AB778606;C1070_DQ335349;C1.6_FJ461493;C1.v1a_FJ919243
22836	denovo200584	99.29	0	0	2	283	1397	C3_AB778606;C18_AY258478
22837	denovo200597	99.29	0	0	2	283	1397	C1232_EU118163
22838	denovo200639	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22839	denovo20067	99.29	0	0	2	283	1397	C1232_EU118163
22840	denovo200859	99.29	0	0	2	283	1397	C1028_DQ335357
22841	denovo200860	99.29	0	0	2	283	1397	C1028_DQ335357
22842	denovo200945	99.29	0	0	2	283	1397	C65a_AY589770;C3f_AY589734
22843	denovo200999	99.29	0	0	2	283	1397	C1232_EU118163
22844	denovo201023	99.29	0	0	2	283	1397	C1232_EU118163
22845	denovo201036	99.29	0	0	2	283	1397	C3a_AF499790
22846	denovo201056	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22847	denovo201057	99.29	0	0	2	283	1397	C1232_EU118163
22848	denovo20106	99.29	0	0	2	283	1397	C15_AY239369
22849	denovo20107	99.29	0	0	2	283	1397	C15_AY239369
22850	denovo201136	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22851	denovo201139	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22852	denovo20120	99.29	0	0	2	283	1397	C15_AY239369
22853	denovo201218	99.29	0	0	2	283	1397	C131_JF320826
22854	denovo201221	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22855	denovo201281	99.29	0	0	2	283	1397	C15_AY239369;C15.1_FJ461508
22856	denovo201389	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243;C16_AY258477
22857	denovo201506	99.29	0	0	2	283	1397	C1232_EU118163
22858	denovo201516	99.29	0	0	2	283	1397	C1232_EU118163
22859	denovo201544	99.29	0	0	2	283	1397	C1f_AY258490
22860	denovo201553	99.29	0	0	2	283	1397	C15_AY239369
22861	denovo201578	99.29	0	0	2	283	1397	C1232_EU118163
22862	denovo201620	99.29	0	0	2	283	1397	C15_AY239369
22863	denovo201622	99.29	0	0	2	283	1397	C15_AY239369
22864	denovo201624	99.29	0	0	2	283	1397	C1232_EU118163
22865	denovo201626	99.29	0	0	2	283	1397	C1232_EU118163
22866	denovo201643	99.29	0	0	2	283	1397	C7_AF499797
22867	denovo201683	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22868	denovo201687	99.29	0	0	2	283	1397	C1232_EU118163
22869	denovo201716	99.29	0	0	2	283	1397	C1232_EU118163
22870	denovo201762	99.29	0	0	2	283	1397	C1232_EU118163
22871	denovo201763	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22872	denovo201845	99.29	0	0	2	283	1397	C1232_EU118163
22873	denovo201846	99.29	0	0	2	283	1397	C1232_EU118163
22874	denovo201912	99.29	0	0	2	283	1397	C1028_DQ335357
22875	denovo201929	99.29	0	0	2	283	1397	C1232_EU118163
22876	denovo202041	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22877	denovo202107	99.29	0	0	2	283	1397	C1232_EU118163
22878	denovo202119	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22879	denovo20215	99.29	0	0	2	283	1397	C1232_EU118163
22880	denovo20220	99.29	0	0	2	283	1397	C1232_EU118163
22881	denovo202215	99.29	0	0	2	283	1397	C15_AY239369
22882	denovo202310	99.29	0	0	2	283	1397	C1232_EU118163
22883	denovo202334	99.29	0	0	2	283	1397	C15.27_KC597689;C15_AY239369
22884	denovo202397	99.29	0	0	2	283	1397	C1232_EU118163
22885	denovo202428	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22886	denovo202477	99.29	0	0	2	283	1397	C1232_EU118163
22887	denovo202555	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22888	denovo202570	99.29	0	0	2	283	1397	C1232_EU118163
22889	denovo202728	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22890	denovo202736	99.29	0	0	2	283	1397	C1232_EU118163
22891	denovo20275	99.29	0	0	2	283	1397	C1232_EU118163
22892	denovo202788	99.29	0	0	2	283	1397	C1232_EU118163
22893	denovo202790	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22894	denovo202792	99.29	0	0	2	283	1397	C1232_EU118163
22895	denovo202793	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22896	denovo202808	99.29	0	0	2	283	1397	C3k_AY589737
22897	denovo202856	99.29	0	0	2	283	1397	C15_AY239369
22898	denovo202959	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22899	denovo202965	99.29	0	0	2	283	1397	C1232_EU118163
22900	denovo2032	99.29	0	0	2	283	1397	C1232_EU118163
22901	denovo203219	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652
22902	denovo203294	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652
22903	denovo203299	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22904	denovo203304	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652
22905	denovo203314	99.29	0	0	2	283	1397	C3k_AY589737
22906	denovo20333	99.29	0	0	2	283	1397	C131_JF320826
22907	denovo203371	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22908	denovo203415	99.29	0	0	2	283	1397	C1232_EU118163
22909	denovo203435	99.29	0	0	2	283	1397	C15_AY239369
22910	denovo203450	99.29	0	0	2	283	1397	C1232_EU118163
22911	denovo203463	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22912	denovo203495	99.29	0	0	2	283	1397	C3_AB778606;C65a_AY589770;C1p_GU907652;C1.v1a_FJ919243
22913	denovo203535	99.29	0	0	2	283	1397	C1232_EU118163
22914	denovo203590	99.29	0	0	2	283	1397	C1232_EU118163
22915	denovo203594	99.29	0	0	2	283	1397	C1232_EU118163
22916	denovo203642	99.29	0	0	2	283	1397	C15_AY239369
22917	denovo203659	99.29	0	0	2	283	1397	C3_AB778606;C1.v1a_FJ919243
22918	denovo203678	99.29	0	0	2	283	1397	C29_AY258494
