otu	sim	del	ins	mis	len	score	hit
5311	denovo3782	73.58	14	13	52	299	471.5	F3.2a_AM748568
5312	denovo75	73.58	14	13	52	299	471.5	F3.2a_AM748568
5313	denovo2532	73.24	13	14	53	299	471.5	F3.2_AM748567
5314	denovo734	72.58	17	10	55	299	471.5	F3.2_AM748567
5315	denovo5183	76.32	17	13	42	304	471.5	F3.1_AM748565
5316	denovo5868	75.82	20	13	41	306	471.5	I1_FN561559
5317	denovo489	78.76	12	10	43	306	471.5	I4_FN561562
5318	denovo795	78.43	13	10	43	306	471.5	I4_FN561562
5319	denovo198	77.45	15	7	47	306	471.5	I1_FN561559
5320	denovo2820	75.82	13	13	48	306	471.5	I3_FN561561
5321	denovo4337	75.82	14	11	49	306	471.5	I3_FN561561
5322	denovo198	74.51	17	8	53	306	471.5	I4_FN561562
5323	denovo2078	70.92	18	14	57	306	471.5	I1_FN561559
5324	denovo3483	73.86	12	10	58	306	471.5	I3_FN561561
5325	denovo4467	72.22	13	12	60	306	471.5	I4_FN561562;I3_FN561561
5326	denovo3506	74.1	12	8	45	251	472	A152_EU074927
5327	denovo987	74.51	18	8	39	255	472	A113_AF184948;A112_AF184949
5328	denovo217	74.9	12	8	44	255	472	A107_AB207199
5329	denovo3083	76.16	14	9	44	281	472	F4.1_AM748572
5330	denovo6219	75.8	13	11	44	281	472	F112_AJ291528
5331	denovo1977	76.41	13	12	42	284	472	F110_AJ291526
5332	denovo2279	76.41	13	12	42	284	472	F110_AJ291526
5333	denovo2401	76.41	13	12	42	284	472	F110_AJ291526
5334	denovo4839	76.41	13	12	42	284	472	F110_AJ291526
5335	denovo534	75.7	12	12	45	284	472	F110_AJ291526
5336	denovo5527	73.94	15	9	50	284	472	F110_AJ291526
5337	denovo4148	74.65	11	10	51	284	472	F110_AJ291526
5338	denovo5638	72.54	14	11	53	284	472	F110_AJ291526
5339	denovo2595	72.18	11	14	54	284	472	F110_AJ291526
5340	denovo938	76.53	16	10	43	294	472	F102_AJ291534
5341	denovo2947	74.15	13	15	48	294	472	F5.2d_AJ291530
5342	denovo3943	73.13	18	12	49	294	472	F5.2g_JN558072
5343	denovo3886	72.45	17	13	51	294	472	F5.1a_AM748591;F5.1_AM748592
5344	denovo4533	72.45	17	13	51	294	472	F5.1a_AM748591;F5.1_AM748592
5345	denovo687	72.45	17	13	51	294	472	F5.1a_AM748591;F5.1_AM748592
5346	denovo3767	72.2	16	11	55	295	472	F3.4a_AM748571
5347	denovo1905	74.58	13	16	47	299	472	F3.2a_AM748568
5348	denovo1734	74.92	13	11	51	299	472	F3.2a_AM748568
5349	denovo3780	74.34	13	12	53	304	472	F114_AJ291525
5350	denovo3764	72.37	13	11	60	304	472	F3.1_AM748565;F114_AJ291525
5351	denovo2875	70.39	14	13	63	304	472	F3.1_AM748565;F114_AJ291525
5352	denovo3355	73.2	16	12	54	306	472	I1_FN561559
5353	denovo5576	72.22	15	14	56	306	472	I3_FN561561
5354	denovo2481	77.29	19	11	27	251	472.5	A142_EU074932
5355	denovo3450	74.51	15	9	41	255	472.5	A113_AF184948
5356	denovo1172	76.76	13	9	44	284	472.5	F110_AJ291526
5357	denovo3057	76.76	13	9	44	284	472.5	F110_AJ291526
5358	denovo4393	73.94	13	14	47	284	472.5	F109_AJ291527
5359	denovo2226	72.89	15	8	54	284	472.5	F110_AJ291526
5360	denovo3656	72.89	15	8	54	284	472.5	F110_AJ291526
5361	denovo3908	72.89	15	8	54	284	472.5	F110_AJ291526
5362	denovo4464	72.89	15	8	54	284	472.5	F110_AJ291526
5363	denovo53	72.89	15	8	54	284	472.5	F110_AJ291526
5364	denovo1836	75.85	12	12	47	294	472.5	F5.1_AM748592
5365	denovo2252	73.13	17	9	53	294	472.5	F5.1c_AM748593
5366	denovo5511	72.45	18	8	55	294	472.5	F5.1c_AM748593
5367	denovo4295	72.45	16	10	55	294	472.5	F5.2e_AJ291533
5368	denovo5493	73.9	13	17	47	295	472.5	F3.4b_AM748616
5369	denovo4097	78.26	11	13	41	299	472.5	F3.2_AM748567
5370	denovo4989	75.59	17	11	45	299	472.5	F3.2a_AM748568
5371	denovo5263	76.92	12	11	46	299	472.5	F3.2_AM748567
5372	denovo2227	75.92	12	14	46	299	472.5	F3.2_AM748567
5373	denovo5734	75	15	13	48	304	472.5	F3.1_AM748565
5374	denovo3006	75.66	11	12	51	304	472.5	F3.1_AM748565;F114_AJ291525
5375	denovo4269	76.47	16	10	46	306	472.5	I3_FN561561
5376	denovo4890	73.86	10	14	56	306	472.5	I1_FN561559
5377	denovo1838	72.88	15	11	57	306	472.5	I1_FN561559
5378	denovo4448	74.22	14	12	40	256	473	A136_DQ865210
5379	denovo5902	75.8	13	8	47	281	473	F4.1_AM748572
5380	denovo3278	72.6	15	9	53	281	473	F4.1_AM748572
5381	denovo4633	72.6	15	9	53	281	473	F4.1_AM748572
5382	denovo1090	75.35	19	9	42	284	473	F110_AJ291526
5383	denovo2561	74.3	19	9	45	284	473	F110_AJ291526
5384	denovo331	74.3	19	9	45	284	473	F110_AJ291526
5385	denovo931	73.59	14	11	50	284	473	F110_AJ291526
5386	denovo1767	73.94	12	10	52	284	473	F110_AJ291526
5387	denovo450	73.59	11	11	53	284	473	F110_AJ291526
5388	denovo1240	72.54	13	9	56	284	473	F110_AJ291526
5389	denovo3454	72.54	13	9	56	284	473	F110_AJ291526
5390	denovo5956	76.53	12	13	44	294	473	F5.2g_JN558072
5391	denovo3523	73.13	16	13	50	294	473	F5.1b_AJ291535
5392	denovo2013	71.77	17	12	54	294	473	F5.1a_AM748591;F5.1_AM748592
5393	denovo4990	70.75	15	9	62	294	473	F5.2d_AJ291530
5394	denovo1144	79.66	16	11	33	295	473	F3.3_AM748569
5395	denovo5908	79.66	16	11	33	295	473	F3.3_AM748569
5396	denovo877	79.66	16	11	33	295	473	F3.3_AM748569
5397	denovo2456	74.24	18	10	48	295	473	F3.3_AM748569
5398	denovo3614	74.24	18	10	48	295	473	F3.3_AM748569
5399	denovo2683	75.59	14	9	49	295	473	F3.4a_AM748571
5400	denovo4095	75.59	14	9	49	295	473	F3.4a_AM748571
5401	denovo4919	78.26	15	12	38	299	473	F3.2_AM748567
5402	denovo3967	75.59	14	13	46	299	473	F3.2_AM748567
5403	denovo1321	75.25	14	13	47	299	473	F3.2a_AM748568
5404	denovo6134	73.36	22	13	46	304	473	F3.1_AM748565
5405	denovo161	74.01	16	15	48	304	473	F3.1_AM748565
5406	denovo5806	74.01	16	15	48	304	473	F3.1_AM748565
5407	denovo4837	75.33	14	12	49	304	473	F3.1_AM748565
5408	denovo4780	71.05	14	13	61	304	473	F3.1_AM748565;F114_AJ291525
5409	denovo1674	74.51	17	11	50	306	473	I1_FN561559
5410	denovo2404	74.51	17	11	50	306	473	I1_FN561559
5411	denovo4990	73.86	13	14	53	306	473	I2_FN561560
5412	denovo851	76.89	14	10	34	251	473.5	A16_EU792888
5413	denovo3274	73.31	13	10	44	251	473.5	A116_AF183575
5414	denovo6121	73.31	13	10	44	251	473.5	A116_AF183575
5415	denovo1037	76.08	15	9	37	255	473.5	A113_AF184948
5416	denovo3997	73.57	10	11	53	280	473.5	F4.2b_AM748576
5417	denovo220	77.46	13	8	43	284	473.5	F110_AJ291526
5418	denovo670	75	18	10	43	284	473.5	F110_AJ291526
5419	denovo3517	76.06	12	10	46	284	473.5	E109_EU074913
5420	denovo4047	73.94	16	12	46	284	473.5	F110_AJ291526
5421	denovo2489	71.83	17	10	53	284	473.5	F110_AJ291526
5422	denovo1572	72.18	16	8	55	284	473.5	F110_AJ291526
5423	denovo2164	72.89	13	9	55	284	473.5	F110_AJ291526
5424	denovo3969	72.89	13	9	55	284	473.5	F110_AJ291526
5425	denovo6207	75.17	13	12	48	294	473.5	F5.1a_AM748591;F5.1_AM748592
5426	denovo3446	73.47	13	14	51	294	473.5	F5.2d_AJ291530
5427	denovo4729	74.49	11	11	53	294	473.5	F5.2e_AJ291533
5428	denovo256	77.26	13	12	43	299	473.5	F3.2_AM748567
5429	denovo865	77.26	13	12	43	299	473.5	F3.2_AM748567
5430	denovo1132	72.24	15	8	60	299	473.5	F3.2_AM748567
5431	denovo3602	72.24	15	8	60	299	473.5	F3.2_AM748567
5432	denovo2607	75.99	14	16	43	304	473.5	F3.1_AM748565
5433	denovo6041	75.66	13	16	45	304	473.5	F3.1_AM748565
5434	denovo466	72.7	19	9	55	304	473.5	F3.1_AM748565;F114_AJ291525
5435	denovo3888	71.71	15	6	65	304	473.5	F3.1_AM748565;F114_AJ291525
5436	denovo5454	74.51	21	11	46	306	473.5	I2_FN561560
5437	denovo4725	74.51	17	7	54	306	473.5	I4_FN561562;I3_FN561561
5438	denovo1409	71.57	16	14	57	306	473.5	I1_FN561559
5439	denovo926	77.39	13	21	51	376	473.5	D1.2_AM748617
5440	denovo2502	76.89	14	7	37	251	474	A16_EU792888
5441	denovo4395	76.86	17	10	32	255	474	A113_AF184948
5442	denovo4136	74.12	13	7	46	255	474	A113_AF184948
5443	denovo3182	77.58	13	11	39	281	474	F4.1_AM748572
5444	denovo960	77.58	13	11	39	281	474	F4.1_AM748572
5445	denovo1785	73.67	12	10	52	281	474	F4.1_AM748572
5446	denovo5722	76.41	13	11	43	284	474	F110_AJ291526
5447	denovo2101	74.3	18	9	46	284	474	F110_AJ291526
5448	denovo1918	75	12	12	47	284	474	F110_AJ291526
5449	denovo3484	75	12	12	47	284	474	F110_AJ291526
5450	denovo5732	75.7	8	13	48	284	474	F110_AJ291526
5451	denovo3231	73.94	12	11	51	284	474	F110_AJ291526
5452	denovo6014	72.98	19	9	49	285	474	E101_AY160123
5453	denovo517	75.51	15	14	43	294	474	F5.2f_AJ291512
5454	denovo1438	75.51	17	10	45	294	474	F5.2d_AJ291530
5455	denovo2198	75.51	17	10	45	294	474	F5.2d_AJ291530
5456	denovo4938	75.51	17	10	45	294	474	F5.2d_AJ291530
5457	denovo4992	75.51	17	10	45	294	474	F5.2d_AJ291530
5458	denovo5452	73.81	15	10	52	294	474	F5.1_AM748592
5459	denovo2843	73.13	13	12	54	294	474	F5.1a_AM748591;F5.1b_AJ291535
5460	denovo4702	72.45	17	8	56	294	474	F5.1c_AM748593
5461	denovo778	72.11	12	10	60	294	474	F102_AJ291534
5462	denovo3955	69.39	14	11	65	294	474	F5.1a_AM748591;F5.1_AM748592
5463	denovo796	73.56	15	10	53	295	474	F3.3_AM748569
5464	denovo1779	77.93	13	13	40	299	474	F3.2_AM748567
5465	denovo6144	76.92	14	9	46	299	474	F3.2_AM748567
5466	denovo1508	74.92	16	11	48	299	474	F3.2a_AM748568
5467	denovo2193	74.25	16	10	51	299	474	F3.2a_AM748568
5468	denovo6026	72.55	14	14	56	306	474	I1_FN561559
5469	denovo5544	76.49	13	9	37	251	474.5	A16_EU792888
5470	denovo2459	74.1	15	9	41	251	474.5	A7_AY239360
5471	denovo6005	73.52	14	5	48	253	474.5	A126_EF378615
5472	denovo576	73.67	18	14	42	281	474.5	F4.1a_AM748573
5473	denovo4937	77.11	13	10	42	284	474.5	F110_AJ291526
5474	denovo4918	76.76	13	10	43	284	474.5	F109_AJ291527
5475	denovo5998	77.11	7	11	47	284	474.5	F110_AJ291526
5476	denovo712	74.3	14	9	50	284	474.5	F110_AJ291526
5477	denovo4358	72.89	14	11	52	284	474.5	F110_AJ291526
5478	denovo6257	69.72	17	9	60	284	474.5	F110_AJ291526
5479	denovo1343	75.17	18	14	41	294	474.5	F5.2g_JN558072
5480	denovo1343	75.51	18	11	43	294	474.5	F5.2d_AJ291530
5481	denovo208	75.85	14	13	44	294	474.5	F5.2f_AJ291512
5482	denovo3890	75.85	14	13	44	294	474.5	F5.2f_AJ291512
5483	denovo1202	74.58	15	14	46	295	474.5	F3.4a_AM748571
5484	denovo680	74.92	16	11	47	295	474.5	F3.3_AM748569
5485	denovo5920	78.26	15	11	39	299	474.5	F3.2_AM748567
5486	denovo3044	74.58	18	13	45	299	474.5	F3.2a_AM748568
5487	denovo3326	76.59	11	13	46	299	474.5	F3.2a_AM748568
5488	denovo5161	75.59	15	10	48	299	474.5	F3.2a_AM748568
5489	denovo4232	75.59	11	9	53	299	474.5	F3.2_AM748567
5490	denovo1635	73.68	19	11	50	304	474.5	F3.1_AM748565;F114_AJ291525
5491	denovo1218	76.47	11	10	51	306	474.5	I3_FN561561
5492	denovo309	76.47	11	10	51	306	474.5	I3_FN561561
5493	denovo3479	73.86	17	11	52	306	474.5	I2_FN561560
5494	denovo2600	76	15	6	39	250	475	A11_EU449041
5495	denovo3420	74.8	17	5	41	250	475	A11_EU449041
5496	denovo3600	74.8	17	5	41	250	475	A11_EU449041
5497	denovo2402	77.25	18	11	29	255	475	A113_AF184948
5498	denovo4724	80.39	11	9	30	255	475	A113_AF184948
5499	denovo2207	78.43	12	10	33	255	475	A113_AF184948
5500	denovo4475	74.51	22	10	33	255	475	A113_AF184948
5501	denovo6148	74.51	22	10	33	255	475	A113_AF184948
5502	denovo894	74.51	22	10	33	255	475	A113_AF184948
5503	denovo1615	71.76	16	7	49	255	475	A113_AF184948
5504	denovo1185	76.06	17	13	38	284	475	F110_AJ291526
5505	denovo934	76.76	15	10	41	284	475	F4.8b_AM748590
5506	denovo1354	76.06	12	12	44	284	475	F110_AJ291526
5507	denovo3673	74.3	16	11	46	284	475	F110_AJ291526
5508	denovo4876	75.35	12	12	46	284	475	F110_AJ291526
5509	denovo2813	74.65	16	9	47	284	475	F109_AJ291527
5510	denovo4354	74.3	12	11	50	284	475	F110_AJ291526
5511	denovo1946	74.49	13	15	47	294	475	F5.2d_AJ291530
5512	denovo3215	74.49	13	15	47	294	475	F5.2d_AJ291530
5513	denovo1059	72.45	16	13	52	294	475	F5.2f_AJ291512
5514	denovo4092	71.77	14	14	55	294	475	F5.1b_AJ291535
5515	denovo4275	72.11	13	10	59	294	475	F5.1a_AM748591;F5.1b_AJ291535
5516	denovo394	75.93	14	16	41	295	475	F3.4b_AM748616
5517	denovo314	73.22	17	11	51	295	475	F3.3_AM748569
5518	denovo5714	74.92	16	9	50	299	475	F3.2a_AM748568
5519	denovo5634	72.88	15	11	57	306	475	I4_FN561562
5520	denovo1533	74.9	11	6	47	255	475.5	A4a_AF499778
5521	denovo4727	74.9	11	6	47	255	475.5	A4a_AF499778
5522	denovo3979	72.16	15	7	49	255	475.5	A113_AF184948
5523	denovo978	73.15	10	11	48	257	475.5	A133_DQ174725
5524	denovo362	73.93	11	11	51	280	475.5	F4.2b_AM748576
5525	denovo1019	73.21	11	11	53	280	475.5	F4.2b_AM748576
5526	denovo1313	75	13	9	49	284	475.5	F110_AJ291526
5527	denovo4646	75	13	9	49	284	475.5	F110_AJ291526
5528	denovo2888	72.54	15	7	56	284	475.5	F110_AJ291526
5529	denovo1702	72.73	17	13	48	286	475.5	B4_AF333510
5530	denovo2350	73.29	17	12	49	292	475.5	F2_AJ830908
5531	denovo2099	76.53	13	14	42	294	475.5	F1_JN558066
5532	denovo4211	75.93	14	15	42	295	475.5	F3.4b_AM748616;F3.4a_AM748571
5533	denovo5593	75.59	17	15	41	299	475.5	F3.2a_AM748568
5534	denovo3791	75.59	11	14	48	299	475.5	F3.2a_AM748568
5535	denovo1845	72.24	13	10	60	299	475.5	F3.2a_AM748568
5536	denovo3791	71.57	11	14	60	299	475.5	F3.2_AM748567
5537	denovo3865	77.78	16	12	40	306	475.5	I4_FN561562
5538	denovo4664	74.18	14	9	56	306	475.5	I4_FN561562
5539	denovo1328	72.55	15	9	60	306	475.5	I1_FN561559
5540	denovo4824	76	14	6	40	250	476	A11_EU449041
5541	denovo2612	73.33	18	7	43	255	476	A105_AB207202;A128_EF656430
5542	denovo6088	76.17	13	7	41	256	476	A136_DQ865210
5543	denovo6100	74.73	15	11	45	281	476	F112_AJ291528;F4.1_AM748572
5544	denovo111	76.06	13	12	43	284	476	F110_AJ291526
5545	denovo2734	75.35	12	12	46	284	476	F110_AJ291526
5546	denovo4880	73.59	9	10	56	284	476	F110_AJ291526
5547	denovo3206	74.83	14	12	48	294	476	F1_JN558066
5548	denovo3206	74.15	15	11	50	294	476	F5.1_AM748592
5549	denovo50	72.79	20	6	54	294	476	F102_AJ291534;F5.2f_AJ291512
5550	denovo595	76.95	16	10	42	295	476	F3.3_AM748569
5551	denovo5526	78.6	15	9	40	299	476	F3.2a_AM748568
5552	denovo3071	76.92	12	14	43	299	476	F3.2a_AM748568
5553	denovo5337	75.92	13	14	45	299	476	F3.2_AM748567
5554	denovo151	74.92	15	11	49	299	476	F3.2a_AM748568
5555	denovo4018	70.9	11	13	63	299	476	F3.2a_AM748568
5556	denovo3899	72.7	15	12	56	304	476	F3.1_AM748565
5557	denovo398	72.7	15	12	56	304	476	F3.1_AM748565
5558	denovo1716	72.22	19	9	57	306	476	I4_FN561562
5559	denovo1835	72.22	19	9	57	306	476	I4_FN561562
5560	denovo211	71.24	19	12	57	306	476	I2_FN561560
5561	denovo5206	75.69	17	11	34	255	476.5	A12_EU792883
5562	denovo265	74.12	16	10	40	255	476.5	A113_AF184948
5563	denovo3913	74.3	15	13	45	284	476.5	F110_AJ291526
5564	denovo4045	73.24	19	10	47	284	476.5	F4.8a_AM748589
5565	denovo952	74.49	15	9	51	294	476.5	F5.2f_AJ291512
5566	denovo3171	74.49	14	10	51	294	476.5	F102_AJ291534
5567	denovo1998	73.13	15	9	55	294	476.5	F5.1b_AJ291535
5568	denovo2853	74.92	11	12	52	299	476.5	F3.2a_AM748568
5569	denovo844	73.24	17	9	54	299	476.5	F3.2a_AM748568
5570	denovo2005	70.9	18	8	61	299	476.5	F3.2a_AM748568
5571	denovo3985	73.68	20	12	48	304	476.5	F3.1_AM748565
5572	denovo876	74.34	15	10	53	304	476.5	F3.1_AM748565
5573	denovo3418	71.71	18	11	57	304	476.5	F3.1_AM748565;F114_AJ291525
5574	denovo5217	73.36	12	11	58	304	476.5	F3.1_AM748565
5575	denovo3118	72.04	16	9	60	304	476.5	F3.1_AM748565;F114_AJ291525
5576	denovo2878	70.72	17	9	63	304	476.5	F3.1_AM748565;F114_AJ291525
5577	denovo5575	77.78	17	12	39	306	476.5	I4_FN561562
5578	denovo1565	71.9	13	15	58	306	476.5	I3_FN561561
5579	denovo5515	75.82	24	20	45	368	476.5	D1.1_AM748564
5580	denovo3082	74.51	19	11	35	255	477	A113_AF184948
5581	denovo4131	76.06	16	14	38	284	477	F4.5_AM748585
5582	denovo2270	76.06	12	10	46	284	477	F110_AJ291526
5583	denovo3281	75.35	12	12	46	284	477	F110_AJ291526
5584	denovo19	71.83	18	8	54	284	477	F110_AJ291526
5585	denovo4151	71.83	18	8	54	284	477	F110_AJ291526
5586	denovo584	71.83	18	8	54	284	477	F110_AJ291526
5587	denovo5716	74.15	16	9	51	294	477	F5.1_AM748592
5588	denovo1441	74.58	19	10	46	295	477	F3.3_AM748569
5589	denovo981	76.92	16	11	42	299	477	F3.2a_AM748568
5590	denovo3038	77.26	15	9	44	299	477	F3.2_AM748567
5591	denovo5808	76.64	17	12	42	304	477	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
5592	denovo1312	75	13	10	53	304	477	F3.1_AM748565
5593	denovo4221	71.38	20	14	53	304	477	F3.1_AM748565;F114_AJ291525
5594	denovo757	77.78	14	11	43	306	477	I4_FN561562
5595	denovo1515	75.82	16	14	44	306	477	I3_FN561561
5596	denovo4350	72.55	18	13	53	306	477	I1_FN561559
5597	denovo2805	71.24	19	12	57	306	477	I4_FN561562
5598	denovo1549	75.3	15	9	38	251	477.5	A7_AY239360
5599	denovo2446	77.25	14	13	31	255	477.5	A12_EU792883
5600	denovo4688	77.65	14	9	34	255	477.5	A113_AF184948
5601	denovo2516	76.08	14	10	37	255	477.5	A112_AF184949
5602	denovo3324	73.33	12	9	47	255	477.5	A113_AF184948
5603	denovo2759	76.6	13	11	42	282	477.5	F4.4_AM748582
5604	denovo4815	76.06	16	8	44	284	477.5	E109_EU074913
5605	denovo2635	76.19	15	14	41	294	477.5	F5.1d_JN558069
5606	denovo5488	76.19	15	7	48	294	477.5	F5.1c_AM748593
5607	denovo200	75.51	11	11	50	294	477.5	F5.1_AM748592
5608	denovo2657	75.51	11	11	50	294	477.5	F5.1_AM748592
5609	denovo6089	75.51	11	11	50	294	477.5	F5.1_AM748592
5610	denovo5862	74.49	14	9	52	294	477.5	F5.2f_AJ291512
5611	denovo3502	70.75	20	10	56	294	477.5	F5.2e_AJ291533
5612	denovo3262	72.88	12	16	52	295	477.5	F3.4a_AM748571
5613	denovo560	77.93	11	10	45	299	477.5	F3.2a_AM748568
5614	denovo1935	77.26	9	13	46	299	477.5	F3.2_AM748567
5615	denovo3204	72.91	11	12	58	299	477.5	F3.2a_AM748568
5616	denovo323	75.99	14	12	47	304	477.5	F3.1_AM748565
5617	denovo5946	74.67	14	13	50	304	477.5	F3.1_AM748565
5618	denovo1317	76.14	19	18	36	306	477.5	I2_FN561560
5619	denovo462	77.78	16	12	40	306	477.5	I4_FN561562
5620	denovo5392	77.78	16	12	40	306	477.5	I4_FN561562
5621	denovo868	77.12	13	11	46	306	477.5	I3_FN561561
5622	denovo2114	76.1	20	7	33	251	478	A150_EU074928;A141_EU074931;A145_EU074935
5623	denovo1571	75.69	11	9	42	255	478	A107_AB207199
5624	denovo5350	73.67	17	10	47	281	478	F4.4a_AM748583
5625	denovo1743	73.67	14	10	50	281	478	F112_AJ291528;F4.1_AM748572
5626	denovo2129	73.05	17	10	49	282	478	F4.4_AM748582
5627	denovo2503	78.17	15	8	39	284	478	E109_EU074913
5628	denovo1411	74.65	16	13	43	284	478	F110_AJ291526
5629	denovo4322	72.18	16	9	54	284	478	F110_AJ291526
5630	denovo5160	78.23	15	14	35	294	478	F5.1a_AM748591;F5.1b_AJ291535
5631	denovo3996	70.75	15	12	59	294	478	F5.1a_AM748591;F5.1_AM748592
5632	denovo3315	76.61	17	12	40	295	478	F3.3_AM748569
5633	denovo1768	73.9	13	17	47	295	478	F3.4b_AM748616
5634	denovo3977	73.9	13	17	47	295	478	F3.4b_AM748616
5635	denovo4927	73.56	17	11	50	295	478	F3.3_AM748569
5636	denovo961	73.56	17	11	50	295	478	F3.3_AM748569
5637	denovo699	72.39	19	15	48	297	478	B1.IV_Green2014
5638	denovo5657	74.25	14	12	51	299	478	F3.2a_AM748568
5639	denovo5604	73.58	18	7	54	299	478	F3.2a_AM748568
5640	denovo5830	73.58	18	7	54	299	478	F3.2a_AM748568
5641	denovo661	73.58	18	7	54	299	478	F3.2a_AM748568
5642	denovo2022	76.97	14	13	43	304	478	F3.1_AM748565
5643	denovo1525	74.67	15	15	47	304	478	F3.1_AM748565
5644	denovo3218	75.99	13	12	48	304	478	F3.1_AM748565
5645	denovo2774	71.05	13	11	64	304	478	F114_AJ291525
5646	denovo1056	76.89	12	10	36	251	478.5	A116_AF183575
5647	denovo807	75.29	17	11	35	255	478.5	A113_AF184948
5648	denovo3874	73.73	13	10	44	255	478.5	A113_AF184948
5649	denovo1706	74.73	11	15	45	281	478.5	F4.1_AM748572
5650	denovo126	73.24	16	10	50	284	478.5	F110_AJ291526
5651	denovo1663	75	9	12	50	284	478.5	F110_AJ291526
5652	denovo2443	71.48	19	7	55	284	478.5	F110_AJ291526
5653	denovo1926	71.13	19	4	59	284	478.5	F110_AJ291526
5654	denovo1926	72.6	16	9	55	292	478.5	F2_AJ830908
5655	denovo656	73.81	17	9	51	294	478.5	F5.2f_AJ291512
5656	denovo2134	74.92	16	8	50	295	478.5	F3.4a_AM748571
5657	denovo2095	73.22	20	9	50	295	478.5	F3.3_AM748569
5658	denovo3957	73.22	20	9	50	295	478.5	F3.3_AM748569
5659	denovo4050	75.25	17	15	42	299	478.5	F3.2a_AM748568
5660	denovo737	75.25	17	15	42	299	478.5	F3.2a_AM748568
5661	denovo325	73.91	16	12	50	299	478.5	F3.2a_AM748568
5662	denovo619	74.92	9	14	52	299	478.5	F3.2_AM748567
5663	denovo3626	73.24	13	13	54	299	478.5	F3.2_AM748567
5664	denovo889	75.33	17	13	45	304	478.5	F3.1_AM748565
5665	denovo1607	75.33	11	17	47	304	478.5	F3.1a_AM748566
5666	denovo4517	73.68	18	12	50	304	478.5	F3.1_AM748565
5667	denovo3541	73.68	17	13	50	304	478.5	F3.1a_AM748566
5668	denovo3375	74.18	15	14	50	306	478.5	I1_FN561559
5669	denovo3325	74.18	15	8	56	306	478.5	I2_FN561560
5670	denovo418	72.88	15	11	57	306	478.5	I1_FN561559
5671	denovo5832	72.88	15	11	57	306	478.5	I1_FN561559
5672	denovo4454	75.6	15	5	41	250	479	A11_EU449041
5673	denovo4039	73.31	13	9	45	251	479	A150_EU074928
5674	denovo5028	76.47	11	10	39	255	479	A113_AF184948
5675	denovo5116	80.14	12	12	32	282	479	F4.4_AM748582
5676	denovo4170	74.65	21	11	40	284	479	F4.8a_AM748589
5677	denovo4782	76.06	12	11	45	284	479	F110_AJ291526
5678	denovo4317	73.24	16	10	50	284	479	F110_AJ291526
5679	denovo3327	77.21	12	13	42	294	479	F5.2g_JN558072
5680	denovo1585	74.24	19	9	48	295	479	F3.3_AM748569
5681	denovo1309	78.26	14	11	40	299	479	F3.2_AM748567
5682	denovo5301	75.25	15	12	47	299	479	F3.2a_AM748568
5683	denovo4506	76.97	14	12	44	304	479	F3.1_AM748565
5684	denovo1842	76.64	10	15	46	304	479	F3.1_AM748565;F114_AJ291525
5685	denovo4317	77.12	16	13	41	306	479	I1_FN561559
5686	denovo5127	76.47	16	8	48	306	479	I4_FN561562
5687	denovo345	72.88	15	11	57	306	479	I1_FN561559
5688	denovo2539	69.61	19	5	69	306	479	I1_FN561559
5689	denovo1994	73.02	18	9	41	252	479.5	A121_DQ174722
5690	denovo3395	73.02	18	9	41	252	479.5	A121_DQ174722
5691	denovo282	73.33	18	10	40	255	479.5	A12_EU792883
5692	denovo1311	75.29	15	7	41	255	479.5	A113_AF184948
5693	denovo3453	75.29	15	7	41	255	479.5	A113_AF184948
5694	denovo2110	72.94	18	9	42	255	479.5	A113_AF184948
5695	denovo5435	75.69	12	7	43	255	479.5	A4a_AF499778
5696	denovo5143	74.9	11	9	44	255	479.5	A112_AF184949
5697	denovo4483	73.31	14	10	51	281	479.5	F4.1_AM748572
5698	denovo1867	75	13	11	47	284	479.5	F110_AJ291526
5699	denovo1505	71.48	18	7	56	284	479.5	F110_AJ291526
5700	denovo6042	71.48	18	7	56	284	479.5	F110_AJ291526
5701	denovo4040	75.09	16	11	44	285	479.5	E101_AY160123
5702	denovo2983	73.13	17	8	54	294	479.5	F5.1c_AM748593
5703	denovo3687	71.77	15	8	60	294	479.5	F5.1a_AM748591
5704	denovo318	77.93	17	13	36	299	479.5	F3.2_AM748567
5705	denovo262	76.25	10	12	49	299	479.5	F3.2a_AM748568
5706	denovo2467	76.97	15	15	40	304	479.5	F3.1_AM748565
5707	denovo3173	75.66	12	15	47	304	479.5	F3.1_AM748565
5708	denovo3033	75.66	15	11	48	304	479.5	F3.1_AM748565
5709	denovo4034	74.67	16	9	52	304	479.5	F3.1_AM748565
5710	denovo2866	70.72	14	10	65	304	479.5	F3.1_AM748565;F114_AJ291525
5711	denovo6227	73.86	15	14	51	306	479.5	I1_FN561559
5712	denovo3798	74.84	15	10	52	306	479.5	I4_FN561562
5713	denovo5608	71.57	23	10	54	306	479.5	I4_FN561562
5714	denovo4689	73.2	14	8	45	250	480	A11_EU449041
5715	denovo4369	76.49	20	8	31	251	480	A150_EU074928;A141_EU074931;A145_EU074935
5716	denovo1650	73.33	12	8	48	255	480	A113_AF184948
5717	denovo4952	74.73	14	9	48	281	480	F4.1_AM748572
5718	denovo4489	75.7	15	15	39	284	480	F4.5_AM748585
5719	denovo609	75.35	12	13	45	284	480	F110_AJ291526
