site,fieldseason_site,field_season,geo_region,fpressure,flevel,nut_time_sample,nut_sample_id,nitrate_plus_nitrite_uM_mean,nitrate_plus_nitrite_uM_se,Flag.Nitrate_plus_Nitrite,silicate_uM_mean,silicate_uM_se,Flag.Silicate,phosphate_uM_mean,phosphate_uM_se,Flag.Phosphate,nutrient_comments,prod_aq_date_sample,prod_aq_time_sample,prod_mean_aq,prod_se_aq,rain_aq,wind_aq,notes_aquafluor,prod_f_date_collected,prod_f_time_sample,prod_f_packet_number,prod_f_sample_id,prod_mean_f,prod_se_f,turb_aq_date_sample,turb_aq_time_sample,turb_mean_aq,turb_se_aq,rain_turb_aq,wind_turb_aq,notes_turb_aquafluor,ysi_date_sample,ysi_temp_mean_1m,ysi_temp_se_1m,ysi_salinity_mean_1m,ysi_salinity_se_1m,ysi_DO_mean_1m,ysi_DO_se_1m,ysi_DO_mgL_mean_1m,ysi_DO_mgL_se_1m,ysi_pH_mean_1m,ysi_pH_se_1m,vis_date_observed,visibility_m,long,lat,npp_mean_sat,npp_min_sat,npp_max_sat,npp_sd_sat,npp_interann_sd_sat,npp_flag_sat,wave_mean_sat,wave_sd_sat,wave_interann_sd_sat,wave_wind_fetch_sat,wave_ww3_res_sat
34,2016b_34,2016b,s.lagoon,Medium,3,9:45,KI16b_014_N1,7.216666667,NA,NA,4.493333333,NA,4,0.409666667,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,20-Nov-16,9:45,40,KI16b_40,0.116150719,0.030763075,NA,NA,NA,NA,NA,NA,NA,20-Nov-16,25.8,0,35.01333333,0.003333333,95.76666667,0.120185043,6.396666667,0.014529663,7.926666667,0.003333333,20-Nov-16,20,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2015b_34,2015b,s.lagoon,Medium,3,15:30,KI15bNUT_022,3.406666667,NA,NA,11.86,NA,4,0.809,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,5/8/2015,9:00,2.505333333,0.201176816,Y,N,Very rainy,8/5/2015,15:30,22,KI15b_22,0.166995813,0.007474425,5/8/2015,9:00,-0.4709,0.207215854,Y,N,Very rainy,5/8/2015,28.8,0,36.86,0.005773503,82.76666667,0.73560255,5.23,0.030550505,7.936666667,0.003333333,8/5/2015,21.336,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2014_34,2014,s.lagoon,Medium,3,3:20,K114SW08_N1,1.86,0.045092498,NA,10.37,0.554887376,NA,0.432666667,0.009666667,NA,NA,8/30/2014,NA,10.58033333,2.02623463,N,Y,,8/30/2014,15:20,22,KI14_22,0.849696152,0.062058583,8/30/2014,NA,0.990333333,0.117728973,N,Y,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31/08/2014,12.2,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2015c_34,2015c,s.lagoon,Medium,3,15:00,KI15cNUT10_N1,1.353333333,NA,NA,11.13,NA,4,0.466,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,18-07-2015,20:10,16.92033333,0.595306737,Y,Y,,18/07/2015,15:00,37,KI15c_37,0.264721016,0.007331132,18-07-2015,20:10,0.332666667,0.362175985,Y,Y,,19-07-2015,NA,0,NA,0.005,NA,0.143614066,NA,NA,NA,0.018929694,18-Jul-15,12.192,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
34,2015c_34,2015c,s.lagoon,Medium,3,15:00,KI15cNUT10_N1,1.353333333,NA,NA,11.13,NA,4,0.466,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,18-07-2015,20:10,16.92033333,0.595306737,Y,Y,,18/07/2015,15:00,37,KI15c_37,0.264721016,0.007331132,18-07-2015,20:10,0.332666667,0.362175985,Y,Y,,19-07-2015,NA,0,NA,0.005,NA,0.143614066,NA,NA,NA,0.018929694,11-Jul-15,12.192,-157.53456,1.90992,940.630663,834.8036677,1070.261816,52.00138028,76.14106732,1,0.063914835,0.027455792,0.014817962,1,1
35,2015c_35,2015c,s.lagoon,Medium,3,8:47,KI15cNUT05_N1,1.32,NA,NA,9.316666667,NA,4,0.435333333,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,NA,NA,NA,NA,NA,NA,NA,11/7/2015,13:00,16,KI15c_16,0.089795234,0.008301965,NA,NA,NA,NA,NA,NA,NA,11/7/2015,29.31666667,0.054262735,35.29,0.015275252,95.83333333,0.703167437,NA,NA,7.895,0.058920851,11-Jul-15,10.668,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2014_35,2014,s.lagoon,Medium,3,1:00,K114SW02_N2,1.53,0.034641016,NA,12.57666667,0.785903585,NA,0.634333333,0.190814337,NA,NA,8/24/2014,NA,5.189,0.431625223,N,Y,Back at Ikari,8/21/2014,16:00,1,KI14_1,1.446053125,0.052568358,8/24/2014,NA,-0.067666667,0.27260309,N,Y,Back at Ikari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21/08/2014,13.7,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2014_35,2014,s.lagoon,Medium,3,1:00,K114SW02_N2,1.53,0.034641016,NA,12.57666667,0.785903585,NA,0.634333333,0.190814337,NA,NA,8/24/2014,NA,5.189,0.431625223,N,Y,Back at Ikari,8/21/2014,16:00,1,KI14_1,1.446053125,0.052568358,8/24/2014,NA,-0.067666667,0.27260309,N,Y,Back at Ikari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24/08/2014,18.3,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2015b_35,2015b,s.lagoon,Medium,3,12:20,KI15bNUT_001,2.083333333,NA,NA,10.64666667,NA,4,0.437333333,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,4/30/2015,12:22,8.615333333,0.948240534,N,Y,,4/5/2015,8:30,13,KI15b_13,0.122914516,0.004046465,5/4/2015,8:30,-1.735666667,0.084792557,Y,Y,,4/30/2015,29.06666667,0.033333333,NA,NA,104.3,1.913983629,6.586666667,0.113333333,8.066666667,0.008819171,30/04/2015,9.144,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2017_35,2017,s.lagoon,Medium,3,12:30,KI17SW008_N3,3.415,NA,NA,1.785,NA,NA,0.386,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-Jul-17,28.93333333,0.033333333,35.52333333,0.028480012,92.9,0.152752523,5.883333333,0.016666667,8.043333333,0.003333333,6-Jul-17,25,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2016b_35,2016b,s.lagoon,Medium,3,12:15,KI16b_01_N1,4.233333333,NA,NA,14.26666667,NA,4,0.659,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,10-Nov-16,12:35,1,KI16b_1,0.266353656,0.005424893,NA,NA,NA,NA,NA,NA,NA,20-Nov-16,25.7,0,34.94,0,76.8,0.450924975,5.143333333,0.028480012,7.913333333,0.006666667,10-Nov-16,10,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2015b_35,2015b,s.lagoon,Medium,3,12:20,KI15bNUT_001,2.083333333,NA,NA,10.64666667,NA,4,0.437333333,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,4/30/2015,12:22,8.615333333,0.948240534,N,Y,,4/5/2015,8:30,13,KI15b_13,0.122914516,0.004046465,5/4/2015,8:30,-1.735666667,0.084792557,Y,Y,,5/4/2015,29,0,35.13333333,0.003333333,90.16666667,0.317979734,5.69,0.037859389,7.986666667,0.003333333,30/04/2015,9.144,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2017_35,2017,s.lagoon,Medium,3,12:30,KI17SW008_N3,3.415,NA,NA,1.785,NA,NA,0.386,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-Jul-17,28.93333333,0.033333333,35.52333333,0.028480012,92.9,0.152752523,5.883333333,0.016666667,8.043333333,0.003333333,24-Jul-17,25,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2017_35,2017,s.lagoon,Medium,3,12:30,KI17SW008_N3,3.415,NA,NA,1.785,NA,NA,0.386,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11-Jul-17,28.93333333,0.033333333,35.52333333,0.028480012,92.9,0.152752523,5.883333333,0.016666667,8.043333333,0.003333333,11-Jul-17,25,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2015a_35,2015a,s.lagoon,Medium,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1/2/2015,15.42,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2016a_35,2016a,s.lagoon,Medium,3,16:20,K116aSW003_N1,2.086666667,NA,NA,5.976666667,NA,4,0.515666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,20-Mar-16,,3.327666667,0.245856553,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",19-Mar-16,16:20,003_CHL1,KI16a003_CHL1,0.059311502,0.007559421,20-Mar-16,,1.627333333,0.145281719,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",19-Mar-16,29.1,0,35.4175,0.011086779,100,0.809320703,6.3775,0.035677958,8.005,0.065128079,19-Mar-16,20,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2016a_35,2016a,s.lagoon,Medium,3,16:20,K116aSW003_N1,2.086666667,NA,NA,5.976666667,NA,4,0.515666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,20-Mar-16,,3.327666667,0.245856553,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",19-Mar-16,16:20,003_CHL1,KI16a003_CHL1,0.059311502,0.007559421,20-Mar-16,,1.627333333,0.145281719,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",20-Mar-16,28.575,0.025,35.4175,0.0025,88.125,0.278013789,5.6275,0.0075,7.9425,0.006291529,24-Mar-16,10,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2016a_35,2016a,s.lagoon,Medium,3,16:20,K116aSW003_N1,2.086666667,NA,NA,5.976666667,NA,4,0.515666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,20-Mar-16,,3.327666667,0.245856553,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",19-Mar-16,16:20,003_CHL1,KI16a003_CHL1,0.059311502,0.007559421,20-Mar-16,,1.627333333,0.145281719,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",20-Mar-16,28.575,0.025,35.4175,0.0025,88.125,0.278013789,5.6275,0.0075,7.9425,0.006291529,19-Mar-16,20,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2016a_35,2016a,s.lagoon,Medium,3,16:20,K116aSW003_N1,2.086666667,NA,NA,5.976666667,NA,4,0.515666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,20-Mar-16,,3.327666667,0.245856553,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",19-Mar-16,16:20,003_CHL1,KI16a003_CHL1,0.059311502,0.007559421,20-Mar-16,,1.627333333,0.145281719,Y,Y,"Started Aquafluor at 1003h. Started YSI sampling 1025h. 5 min heavy rain shower between Aquafluor and YSI readings, & rain shower this morning",19-Mar-16,29.1,0,35.4175,0.011086779,100,0.809320703,6.3775,0.035677958,8.005,0.065128079,24-Mar-16,10,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2015c_35,2015c,s.lagoon,Medium,3,8:47,KI15cNUT05_N1,1.32,NA,NA,9.316666667,NA,4,0.435333333,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,NA,NA,NA,NA,NA,NA,NA,11/7/2015,13:00,16,KI15c_16,0.089795234,0.008301965,NA,NA,NA,NA,NA,NA,NA,11/7/2015,29.31666667,0.054262735,35.29,0.015275252,95.83333333,0.703167437,NA,NA,7.895,0.058920851,2-Jul-15,13.716,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2018_35,2018,s.lagoon,Medium,3,16:10,KI18SW005_N1,8.61,NA,NA,1.506666667,NA,NA,0.336666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-Jun-18,28.6,0.1,34.47333333,0.003333333,91.6,0.838649708,5.893333333,0.056960025,7.92,0.03,NA,NA,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
35,2014_35,2014,s.lagoon,Medium,3,1:00,K114SW02_N2,1.53,0.034641016,NA,12.57666667,0.785903585,NA,0.634333333,0.190814337,NA,NA,8/24/2014,NA,5.189,0.431625223,N,Y,Back at Ikari,8/21/2014,16:00,1,KI14_1,1.446053125,0.052568358,8/24/2014,NA,-0.067666667,0.27260309,N,Y,Back at Ikari,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2/9/2014,18.3,-157.54283,1.89417,964.6187241,891.8628195,1077.882561,43.55847509,63.9545845,1,24.82366817,6.160954854,2.542199623,0,1
37,2016a_37,2016a,vaskess,Very low,2,12:00,K116aSW016_N1,3.793333333,NA,NA,6.033333333,NA,4,0.455666667,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,31-Mar-16,,-0.567333333,1.381227272,N,Y,DO not calibrated at site,31-Mar-16,12:00,016_CHL1,KI16a016_CHL1,0.066098622,0.028955237,31-Mar-16,,-0.917666667,0.307915753,N,Y,DO not calibrated at site,31-Mar-16,28.4,0,36.805,0.041932485,95.575,0.964689069,6.195,0.152779798,7.8125,0.042695628,1-Apr-16,30,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2015a_37,2015a,vaskess,Very low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2015b_37,2015b,vaskess,Very low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2017_37,2017,vaskess,Very low,2,NONE,KI17SW002_N3,2.61,NA,NA,1.616666667,NA,NA,0.329333333,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27-Jul-17,27.9,0,35.11666667,0.003333333,100.1,1.379613472,6.456666667,0.08762293,7.97,0.017320508,9-Jul-17,25,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2015c_37,2015c,vaskess,Very low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2014_37,2014,vaskess,Very low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2017_37,2017,vaskess,Very low,2,NONE,KI17SW002_N3,2.61,NA,NA,1.616666667,NA,NA,0.329333333,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21-Jul-17,28.2,0,35.17666667,0.003333333,88.86666667,0.917121099,5.696666667,0.056666667,8.013333333,0.014529663,9-Jul-17,25,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2017_37,2017,vaskess,Very low,2,NONE,KI17SW002_N3,2.61,NA,NA,1.616666667,NA,NA,0.329333333,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9-Jul-17,28.5,0,35.47,0,81.2,0.173205081,5.16,0.015275252,7.993333333,0.008819171,9-Jul-17,25,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2016b_37,2016b,vaskess,Very low,2,14:43,KI16b_07_N1,8.446666667,NA,NA,4.73,NA,4,0.579333333,NA,NA,NUTS:  Silicate values should be viewed with suspicion as samples were collected and stored in glass vials,NA,NA,NA,NA,NA,NA,NA,13-Nov-16,14:43,19,KI16b_19,0.017259344,0.000969818,NA,NA,NA,NA,NA,NA,NA,14-Nov-16,25.9,0,35.21333333,0.003333333,77.43333333,0.440958552,5.143333333,0.013333333,NA,NA,13-Nov-16,30,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
37,2018_37,2018,vaskess,Very low,2,13:00,KI18SW010_N1,3.776666667,NA,NA,1.726666667,NA,NA,0.442333333,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-Jun-18,28.3,0,34.22333333,0.003333333,83.7,1.014889157,5.383333333,0.046666667,7.943333333,0.016666667,NA,NA,-157.47693,1.82799,870.2141848,732.7047343,1028.870517,62.50652793,70.56538844,1,0.152754844,0.106597605,0.03803182,1,1
38,2015a_38,2015a,nw,Low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2015b_38,2015b,nw,Low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2015c_38,2015c,nw,Low,2,16:00,KI15cNUT06_1,1.455,NA,NA,9.145,NA,4,0.3965,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,NA,NA,NA,NA,NA,NA,NA,9/7/2015,14:00,13,KI15c_13,0.234400547,0.007707329,NA,NA,NA,NA,NA,NA,NA,16-07-2015,29.7,0,35.33666667,0.003333333,88,0.577350269,NA,NA,7.98,0.02081666,9-Jul-15,9.144,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2016a_38,2016a,nw,Low,2,10:13,K116aSW014_N1,2.146666667,NA,NA,6.226666667,NA,4,0.383333333,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,NA,NA,NA,NA,NA,NA,NA,31-Mar-16,10:13,014_CHL1,KI16a014_CHL1,0.043731446,0.00649142,NA,NA,NA,NA,NA,NA,NA,31-Mar-16,28.9,0,35.795,0.002886751,88.145,0.792269946,5.535,0.008660254,7.9275,0.004787136,31-Mar-16,25,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2017_38,2017,nw,Low,2,16:41,KI17SW026_N1,2.63,NA,NA,1.56,NA,NA,0.319,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17-Jul-17,28.3,0,35.22,0,88.76666667,0.033333333,5.686666667,0.003333333,8.006666667,0.012018504,NA,NA,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2018_38,2018,nw,Low,2,7:55,KI18SW004_N1,3.343333333,NA,NA,1.78,NA,NA,0.420666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24-Jun-18,28.2,0,34.35333333,0.003333333,77.96666667,0.983756971,4.97,0.087368949,7.926666667,0.018559215,NA,NA,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2016b_38,2016b,nw,Low,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2014_38,2014,nw,Low,2,9:00,K114SW16_N2,1.18,0.011547005,NA,12.2,0.504777179,NA,0.38,0.005507571,NA,NA,8/21/2014,NA,1.918333333,0.164055208,N,Y,High swell,8/22/2014,9:00,4,KI14_4,0.510783281,0.024572766,8/21/2014,NA,0.352666667,0.146041471,N,Y,High swell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22/08/2014,15.2,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2015c_38,2015c,nw,Low,2,16:00,KI15cNUT06_1,1.455,NA,NA,9.145,NA,4,0.3965,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,NA,NA,NA,NA,NA,NA,NA,9/7/2015,14:00,13,KI15c_13,0.234400547,0.007707329,NA,NA,NA,NA,NA,NA,NA,9/7/2015,29.4,0,35.72333333,0.008819171,67.33333333,0.333333333,NA,NA,7.836666667,0.028480012,9-Jul-15,9.144,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
38,2014_38,2014,nw,Low,2,9:00,K114SW16_N2,1.18,0.011547005,NA,12.2,0.504777179,NA,0.38,0.005507571,NA,NA,8/21/2014,NA,1.918333333,0.164055208,N,Y,High swell,8/22/2014,9:00,4,KI14_4,0.510783281,0.024572766,8/21/2014,NA,0.352666667,0.146041471,N,Y,High swell,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28/08/2014,9.1,-157.43373,2.04572,869.1335383,745.0672553,992.5405506,56.73069026,42.14721599,1,25.73490222,7.384367613,2.678885822,0,1
40,2016a_40,2016a,lagoon.mouth,High,4,15:20,K116aSW006_N1,2.473333333,NA,NA,5.615,NA,4,0.550333333,NA,NA,SIL:  Samples collected in glass vials and therefore silicate values probably contaminated,31-Mar-16,,-1.163333333,0.81146315,N,Y,Waited a minute after profile before recording these values,22-Mar-16,15:20,006_CHL1,KI16a006_CHL1,0.313233766,0.051351303,31-Mar-16,,3.59,0.157673714,N,Y,Waited a minute after profile before recording these values,31-Mar-16,28.3,0,35.885,0.002886751,91.55,0.411298756,5.88,0.023452079,7.935,0.002886751,31-Mar-16,20,-157.48775,1.96364,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
40,2015a_40,2015a,lagoon.mouth,High,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-157.48775,1.96364,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
40,2017_40,2017,lagoon.mouth,High,4,NONE,KI17SW003_N1,2.383333333,NA,NA,1.716666667,NA,NA,0.303666667,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22-Jul-17,28.1,0,35.16666667,0.003333333,86.13333333,0.066666667,5.536666667,0.003333333,7.97,0.011547005,22-Jul-17,20,-157.48775,1.96364,933.0807988,789.7185027,1158.555862,68.60099608,59.97759092,1,0.062983074,0.019503496,0.011472967,1,1
