otu	sim	del	ins	mis	len	score	hit
1258	denovo272	75.17	15	10	48	294	459	F5.2d_AJ291530
1259	denovo2674	71.09	11	14	60	294	459	F102_AJ291534;F5.2f_AJ291512
1260	denovo1740	74.92	15	9	50	295	459	F3.3_AM748569
1261	denovo585	72.24	10	14	59	299	459	F3.2a_AM748568
1262	denovo2283	78.57	15	11	28	252	459.5	A5_AF333508
1263	denovo1254	74.65	15	11	46	284	459.5	F109_AJ291527
1264	denovo1801	76.66	15	8	44	287	459.5	B5a_AF499782;B7_AF499784
1265	denovo215	78.93	16	10	37	299	459.5	F3.2a_AM748568
1266	denovo1426	76.25	21	11	39	299	459.5	F3.2a_AM748568
1267	denovo1124	76.25	14	11	46	299	459.5	F3.2_AM748567
1268	denovo568	73.24	16	11	53	299	459.5	F3.2a_AM748568
1269	denovo606	76.8	11	17	43	306	459.5	I4_FN561562
1270	denovo1070	76.14	11	16	46	306	459.5	I4_FN561562
1271	denovo2260	75.2	18	10	34	250	460	A11_EU449041
1272	denovo869	72.94	17	10	42	255	460	A113_AF184948
1273	denovo1102	74.9	11	11	42	255	460	A109_AB190285
1274	denovo2244	73.31	16	10	49	281	460	F112_AJ291528;F4.1_AM748572
1275	denovo2086	74.11	12	14	47	282	460	F4.4_AM748582
1276	denovo1546	72.34	17	10	51	282	460	F4.4_AM748582
1277	denovo1948	76.41	14	11	42	284	460	F110_AJ291526
1278	denovo675	75	15	14	42	284	460	F110_AJ291526
1279	denovo31	75	11	15	45	284	460	F110_AJ291526
1280	denovo1596	74.3	14	13	46	284	460	F110_AJ291526
1281	denovo1297	73.24	17	10	49	284	460	F109_AJ291527
1282	denovo1175	73.24	15	12	49	284	460	F110_AJ291526
1283	denovo1486	72.54	18	10	50	284	460	F109_AJ291527
1284	denovo2167	71.58	19	10	52	285	460	E101_AY160123
1285	denovo1073	71.92	17	13	52	292	460	F2b_AJ291521
1286	denovo254	73.47	11	13	54	294	460	F5.1d_JN558069
1287	denovo1775	72.11	13	15	54	294	460	F5.2d_AJ291530
1288	denovo268	72.11	15	11	56	294	460	F5.2f_AJ291512
1289	denovo2574	71.53	17	13	54	295	460	F3.4b_AM748616
1290	denovo2834	76.25	16	14	41	299	460	F3.2a_AM748568
1291	denovo206	76.25	11	13	47	299	460	F3.2_AM748567
1292	denovo326	74.67	17	13	47	304	460	F3.1_AM748565
1293	denovo2191	74.01	18	9	52	304	460	F3.1_AM748565;F114_AJ291525
1294	denovo444	73.68	17	10	53	304	460	F3.1_AM748565;F114_AJ291525
1295	denovo388	72.04	15	8	62	304	460	F3.1_AM748565;F114_AJ291525
1296	denovo2758	75.16	17	14	45	306	460	I2_FN561560
1297	denovo846	76.14	10	10	53	306	460	I4_FN561562;I3_FN561561
1298	denovo688	74.51	13	13	39	255	460.5	A112_AF184949
1299	denovo1129	75	14	13	44	284	460.5	F110_AJ291526
1300	denovo1083	72.54	13	11	54	284	460.5	F110_AJ291526
1301	denovo2532	78.91	10	13	39	294	460.5	F5.2e_AJ291533
1302	denovo2490	73.24	15	13	52	299	460.5	F3.2a_AM748568
1303	denovo768	73.36	17	11	53	304	460.5	F3.1_AM748565;F3.1a_AM748566;F114_AJ291525
1304	denovo1811	78.43	12	17	37	306	460.5	I4_FN561562;I3_FN561561
1305	denovo1380	72.22	17	11	57	306	460.5	I2_FN561560
1306	denovo552	76.08	13	10	38	255	461	A113_AF184948
1307	denovo343	73.73	12	9	46	255	461	A12_EU792883
1308	denovo2105	75.35	13	13	44	284	461	F110_AJ291526
1309	denovo2092	73.94	12	11	51	284	461	F110_AJ291526
1310	denovo2275	71.77	11	10	62	294	461	F5.1b_AJ291535
1311	denovo1	74.24	24	10	42	295	461	F3.4b_AM748616
1312	denovo1913	77.63	8	13	45	295	461	F3.4a_AM748571
1313	denovo2545	73.22	19	10	50	295	461	F3.3_AM748569
1314	denovo847	71.53	13	13	58	295	461	F3.4b_AM748616
1315	denovo1368	79.6	14	8	39	299	461	F3.2_AM748567
1316	denovo1148	77.26	15	11	42	299	461	F3.2_AM748567
1317	denovo1367	74.25	17	10	50	299	461	F3.2a_AM748568
1318	denovo2756	74.58	13	12	51	299	461	F3.2_AM748567
1319	denovo2305	75.59	13	8	52	299	461	F3.2a_AM748568
1320	denovo1134	73.91	15	10	53	299	461	F3.2_AM748567
1321	denovo2756	73.91	12	13	53	299	461	F3.2a_AM748568
1322	denovo1650	76.89	14	13	31	251	461.5	A145_EU074935
1323	denovo2792	76.86	14	12	33	255	461.5	A107_AB207199
1324	denovo1211	74.12	17	9	40	255	461.5	A12_EU792883
1325	denovo1555	74.51	14	11	40	255	461.5	A113_AF184948
1326	denovo2694	77.82	13	10	40	284	461.5	F110_AJ291526
1327	denovo1423	75.35	15	9	46	284	461.5	F109_AJ291527
1328	denovo1815	76.66	14	12	41	287	461.5	G3_AM748600
1329	denovo2715	74.58	17	9	49	295	461.5	F3.3_AM748569
1330	denovo1265	73.2	20	12	50	306	461.5	I1_FN561559
1331	denovo2162	72.88	15	10	58	306	461.5	I4_FN561562
1332	denovo1848	75	19	9	43	284	462	F110_AJ291526
1333	denovo404	74.65	17	9	46	284	462	F109_AJ291527
1334	denovo1120	76.41	9	12	46	284	462	F110_AJ291526
1335	denovo2558	76.87	12	15	41	294	462	F5.1a_AM748591;F5.1b_AJ291535
1336	denovo1204	75.25	14	14	45	295	462	F3.3_AM748569
1337	denovo1956	77.93	14	11	41	299	462	F3.2a_AM748568
1338	denovo480	76.92	13	10	46	299	462	F3.2a_AM748568
1339	denovo1439	75.92	12	12	48	299	462	F3.2_AM748567
1340	denovo2061	74.01	17	10	52	304	462	F3.1a_AM748566
1341	denovo851	75.16	16	13	47	306	462	I1_FN561559
1342	denovo1225	73.2	23	10	49	306	462	I4_FN561562
1343	denovo2035	75.7	12	11	38	251	462.5	A116_AF183575
1344	denovo2206	74.12	14	6	46	255	462.5	A9_EU449028
1345	denovo2067	73.05	20	10	39	256	462.5	A101_AF427468
1346	denovo2050	79.23	14	8	37	284	462.5	F110_AJ291526
1347	denovo2712	72.89	15	12	50	284	462.5	F110_AJ291526
1348	denovo1809	76.31	13	11	44	287	462.5	E100_DQ011618
1349	denovo2324	74.83	12	9	53	294	462.5	F5.1a_AM748591;F5.1_AM748592;F5.1b_AJ291535
1350	denovo2539	74.51	19	12	47	306	462.5	I1_FN561559
1351	denovo1026	75.16	11	11	54	306	462.5	I1_FN561559
1352	denovo1226	73.05	15	10	44	256	463	A136_DQ865210
1353	denovo2507	79.23	12	12	35	284	463	F110_AJ291526
1354	denovo1628	74.83	10	14	50	294	463	F5.2g_JN558072
1355	denovo2337	74.49	14	10	51	294	463	F5.1_AM748592
1356	denovo1332	76.92	11	10	48	299	463	F3.2a_AM748568
1357	denovo1127	74.01	15	14	50	304	463	F3.1_AM748565
1358	denovo2689	74.01	13	12	54	304	463	F114_AJ291525
1359	denovo2339	72.55	17	10	57	306	463	I1_FN561559
1360	denovo593	76.08	15	12	34	255	463.5	A12_EU792883
1361	denovo2764	74.12	14	10	42	255	463.5	A113_AF184948
1362	denovo276	76.06	14	11	43	284	463.5	F110_AJ291526
1363	denovo617	75	12	13	46	284	463.5	E109_EU074913
1364	denovo1700	72.45	9	14	58	294	463.5	F5.1a_AM748591;F5.1_AM748592
1365	denovo1247	75.25	13	15	46	299	463.5	F3.2_AM748567
1366	denovo2352	75.82	16	12	46	306	463.5	I1_FN561559
1367	denovo238	73.86	15	14	51	306	463.5	I1_FN561559
1368	denovo257	72.22	13	14	58	306	463.5	I1_FN561559
1369	denovo2218	76.47	15	14	31	255	464	A112_AF184949
1370	denovo1513	78.12	13	10	33	256	464	A136_DQ865210
1371	denovo108	72.24	15	9	54	281	464	F4.1_AM748572
1372	denovo1194	74.58	17	15	43	295	464	F3.4b_AM748616
1373	denovo2252	77.59	14	11	42	299	464	F3.2_AM748567
1374	denovo149	76.25	14	11	46	299	464	F3.2a_AM748568
1375	denovo723	73.81	14	8	44	252	464.5	A121_DQ174722
1376	denovo228	72.18	17	10	52	284	464.5	F110_AJ291526
1377	denovo488	72.89	14	11	52	284	464.5	F110_AJ291526
1378	denovo262	71.13	14	11	57	284	464.5	F110_AJ291526
1379	denovo2376	72.51	11	9	60	291	464.5	C1195_EU099821
1380	denovo960	74.15	14	12	50	294	464.5	F5.1b_AJ291535
1381	denovo1952	74.15	8	13	55	294	464.5	F5.1a_AM748591;F5.1_AM748592
1382	denovo78	72.45	12	10	59	294	464.5	F5.1d_JN558069
1383	denovo1952	72.79	7	14	59	294	464.5	F5.1d_JN558069
1384	denovo171	72.11	11	10	61	294	464.5	F5.1_AM748592
1385	denovo2036	73.56	15	14	49	295	464.5	F3.4a_AM748571
1386	denovo2750	72.58	15	13	54	299	464.5	F3.2a_AM748568
1387	denovo2702	77.12	17	13	40	306	464.5	I1_FN561559
1388	denovo2356	73.33	16	8	44	255	465	A4a_AF499778
1389	denovo2375	75.63	13	13	42	279	465	F4.4b_AM748584
1390	denovo229	74.3	20	11	42	284	465	F4.8a_AM748589
1391	denovo387	75.7	10	12	47	284	465	F110_AJ291526
1392	denovo198	72.54	15	11	52	284	465	F110_AJ291526
1393	denovo545	72.63	19	9	50	285	465	E101_AY160123
1394	denovo651	73.22	14	11	54	295	465	F3.4b_AM748616
1395	denovo1341	73.91	16	10	52	299	465	F3.2a_AM748568
1396	denovo302	72.58	15	11	56	299	465	F3.2_AM748567
1397	denovo1370	74.01	13	9	57	304	465	F3.1_AM748565
1398	denovo112	75.82	9	11	54	306	465	I3_FN561561
1399	denovo901	74.65	16	11	45	284	465.5	F4.8_AM748588
1400	denovo1275	75.34	14	12	46	292	465.5	F2b_AJ291521;F2_AJ830908
1401	denovo2239	75.51	14	13	45	294	465.5	F5.2f_AJ291512
1402	denovo2300	75.17	16	10	47	294	465.5	F5.1a_AM748591;F5.1b_AJ291535
1403	denovo687	71.43	16	12	56	294	465.5	F5.1b_AJ291535
1404	denovo1904	72.2	13	15	54	295	465.5	F3.4b_AM748616
1405	denovo524	71.91	13	10	61	299	465.5	F3.2a_AM748568
1406	denovo1991	80.72	11	12	36	306	465.5	I3_FN561561
1407	denovo1023	74.51	18	12	48	306	465.5	I4_FN561562
1408	denovo1722	72.88	14	11	58	306	465.5	I3_FN561561
1409	denovo180	71.9	15	10	61	306	465.5	I4_FN561562
1410	denovo398	75.29	16	11	36	255	466	A128_EF656430
1411	denovo2605	71.37	16	7	50	255	466	A113_AF184948
1412	denovo2172	77.11	11	11	43	284	466	F109_AJ291527
1413	denovo2271	74.65	17	12	43	284	466	F110_AJ291526
1414	denovo1195	77.26	11	9	48	299	466	F3.2a_AM748568
1415	denovo52	75.99	13	14	46	304	466	F3.1_AM748565;F114_AJ291525
1416	denovo865	73.68	15	13	52	304	466	F3.1_AM748565
1417	denovo1007	70.07	17	9	65	304	466	F3.1_AM748565;F114_AJ291525
1418	denovo906	71.24	15	14	59	306	466	I1_FN561559
1419	denovo476	70.92	18	9	62	306	466	I4_FN561562
1420	denovo655	76.47	12	9	39	255	466.5	A113_AF184948
1421	denovo881	73.33	14	6	48	255	466.5	A113_AF184948
1422	denovo1282	78.12	12	8	36	256	466.5	A136_DQ865210
1423	denovo1487	73.47	14	14	50	294	466.5	F5.1a_AM748591
1424	denovo2819	76.25	11	8	52	299	466.5	F3.2a_AM748568
1425	denovo175	70.9	12	11	64	299	466.5	F3.2a_AM748568
1426	denovo110	74.51	21	12	45	306	466.5	I2_FN561560
1427	denovo1316	72.24	13	10	55	281	467	F112_AJ291528;F4.1_AM748572
1428	denovo255	75	14	12	45	284	467	F110_AJ291526
1429	denovo2063	70.75	10	12	64	294	467	F5.1d_JN558069
1430	denovo1473	72.88	14	12	54	295	467	F3.4b_AM748616
1431	denovo1133	77.26	16	15	37	299	467	F3.2a_AM748568
1432	denovo2654	76.59	12	14	44	299	467	F3.2a_AM748568
1433	denovo1680	74.92	16	11	48	299	467	F3.2a_AM748568
1434	denovo2765	74.58	15	11	50	299	467	F3.2a_AM748568
1435	denovo1473	70.57	11	13	64	299	467	F3.2a_AM748568
1436	denovo1457	72.88	12	9	62	306	467	I4_FN561562
1437	denovo1298	78.43	17	11	27	255	467.5	A12_EU792883
1438	denovo420	73.31	16	10	49	281	467.5	F112_AJ291528;F4.1_AM748572
1439	denovo1629	74.3	14	11	48	284	467.5	F110_AJ291526
1440	denovo487	73.59	10	15	50	284	467.5	F110_AJ291526
1441	denovo810	72.89	14	11	52	284	467.5	F110_AJ291526
1442	denovo760	77.89	10	14	41	294	467.5	F5.1_AM748592
1443	denovo158	76.87	13	11	44	294	467.5	F5.2_AM748594
1444	denovo760	76.53	11	13	45	294	467.5	F5.1a_AM748591
1445	denovo51	71.43	13	10	61	294	467.5	F5.1b_AJ291535
1446	denovo1330	73.22	18	14	47	295	467.5	F3.3_AM748569
1447	denovo1179	74.58	11	12	53	299	467.5	F3.2a_AM748568;F3.2_AM748567
1448	denovo2182	75	14	13	49	304	467.5	F114_AJ291525
1449	denovo1607	73.73	15	7	45	255	468	A113_AF184948
1450	denovo258	75.78	12	7	43	256	468	A136_DQ865210
1451	denovo2530	72.89	10	13	54	284	468	F110_AJ291526
1452	denovo1365	73.24	11	10	55	284	468	F110_AJ291526
1453	denovo763	74.15	14	13	49	294	468	F5.1a_AM748591;F5.1b_AJ291535
1454	denovo2304	71.09	14	8	63	294	468	F5.1a_AM748591;F5.1b_AJ291535
1455	denovo2688	73.2	13	15	54	306	468	I3_FN561561
1456	denovo1528	77.65	14	7	36	255	468.5	A128_EF656430
1457	denovo1832	73.24	17	11	48	284	468.5	F110_AJ291526
1458	denovo955	74.3	13	11	49	284	468.5	F110_AJ291526
1459	denovo1231	71.48	15	14	52	284	468.5	F110_AJ291526
1460	denovo2755	71.83	15	11	54	284	468.5	F110_AJ291526
1461	denovo2310	69.72	16	6	64	284	468.5	F110_AJ291526
1462	denovo1495	71.24	19	10	59	306	468.5	I3_FN561561
1463	denovo380	72.55	12	10	62	306	468.5	I4_FN561562
1464	denovo2269	69.93	20	9	63	306	468.5	I1_FN561559
1465	denovo921	79.69	18	11	23	256	469	A114_AF184941
1466	denovo2672	76.06	15	9	44	284	469	F110_AJ291526
1467	denovo1130	73.59	12	11	52	284	469	F110_AJ291526
1468	denovo2113	75.17	16	15	42	294	469	F5.2f_AJ291512
1469	denovo880	74.83	13	10	51	294	469	F5.1b_AJ291535
1470	denovo2319	73.22	17	11	51	295	469	F3.3_AM748569
1471	denovo1736	76.49	15	9	35	251	469.5	A155_EU074856
1472	denovo1496	73.67	15	10	49	281	469.5	F4.6_AM748586
1473	denovo569	73.24	16	8	52	284	469.5	F110_AJ291526
1474	denovo2039	76.27	17	12	41	295	469.5	F3.3_AM748569
1475	denovo2144	74.24	14	11	51	295	469.5	F3.4b_AM748616
1476	denovo2559	73.56	14	9	55	295	469.5	F3.3_AM748569
1477	denovo2268	77.93	13	15	38	299	469.5	F3.2_AM748567
1478	denovo562	73.91	12	13	53	299	469.5	F3.2a_AM748568
1479	denovo2774	75.99	13	16	44	304	469.5	F3.1_AM748565
1480	denovo2358	75.16	16	11	49	306	469.5	I1_FN561559
1481	denovo817	70.92	16	7	66	306	469.5	I1_FN561559
1482	denovo654	76.86	17	12	30	255	470	A113_AF184948
1483	denovo456	73.12	15	10	50	279	470	F4.4b_AM748584
1484	denovo2145	74.02	14	9	50	281	470	F112_AJ291528;F4.1_AM748572
1485	denovo2440	75.59	18	10	45	299	470	F3.2a_AM748568
1486	denovo315	76.49	17	8	34	251	470.5	A16_EU792888
1487	denovo564	74.83	12	12	50	294	470.5	F5.1b_AJ291535
1488	denovo583	74.24	17	12	47	295	470.5	F3.4_AM748570;F3.4b_AM748616
1489	denovo237	75.16	11	11	54	306	470.5	I4_FN561562;I3_FN561561
1490	denovo25	69.72	12	3	61	251	471	A155_EU074856
1491	denovo2742	75.29	18	10	35	255	471	A113_AF184948
1492	denovo2742	74.12	16	9	41	255	471	A112_AF184949
1493	denovo1892	76.41	14	12	41	284	471	F110_AJ291526
1494	denovo2713	73.24	12	11	53	284	471	F110_AJ291526
1495	denovo2007	71.83	17	8	55	284	471	F110_AJ291526
1496	denovo433	72.45	14	12	55	294	471	F5.2d_AJ291530
1497	denovo1292	73.13	14	8	57	294	471	F5.1b_AJ291535
1498	denovo1292	71.77	12	10	61	294	471	F5.2f_AJ291512
1499	denovo639	77.26	15	12	41	299	471	F3.2a_AM748568
1500	denovo1517	76.92	16	11	42	299	471	F3.2a_AM748568
1501	denovo1802	77.26	13	10	45	299	471	F3.2_AM748567
1502	denovo2752	75.59	14	13	46	299	471	F3.2a_AM748568
1503	denovo646	72.58	15	12	55	299	471	F3.2a_AM748568
1504	denovo2329	74.12	18	9	39	255	471.5	A12_EU792883
1505	denovo1390	76.51	14	9	43	281	471.5	F112_AJ291528;F4.1_AM748572
1506	denovo2551	72.18	16	10	53	284	471.5	F110_AJ291526
1507	denovo491	77.26	14	12	42	299	471.5	F3.2_AM748567
1508	denovo1390	75.92	14	12	46	299	471.5	F3.2a_AM748568
1509	denovo2377	73.58	14	13	52	299	471.5	F3.2a_AM748568
1510	denovo603	73.24	13	14	53	299	471.5	F3.2_AM748567
1511	denovo1290	72.58	17	10	55	299	471.5	F3.2_AM748567
1512	denovo985	78.76	12	10	43	306	471.5	I4_FN561562
1513	denovo2651	78.43	13	10	43	306	471.5	I4_FN561562
1514	denovo1695	75.82	13	13	48	306	471.5	I3_FN561561
1515	denovo2830	74.9	12	8	44	255	472	A107_AB207199
1516	denovo1694	76.16	14	9	44	281	472	F4.1_AM748572
1517	denovo2082	76.41	13	12	42	284	472	F110_AJ291526
1518	denovo465	75.7	12	12	45	284	472	F110_AJ291526
1519	denovo548	73.94	15	9	50	284	472	F110_AJ291526
1520	denovo2522	76.53	16	10	43	294	472	F102_AJ291534
1521	denovo836	73.13	18	12	49	294	472	F5.2g_JN558072
1522	denovo1415	72.45	17	13	51	294	472	F5.1a_AM748591;F5.1_AM748592
1523	denovo1509	73.47	13	14	51	294	472	F5.1b_AJ291535
1524	denovo1806	77.29	19	11	27	251	472.5	A142_EU074932
1525	denovo1301	74.51	15	9	41	255	472.5	A113_AF184948
1526	denovo2730	72.89	15	8	54	284	472.5	F110_AJ291526
1527	denovo1993	73.9	13	17	47	295	472.5	F3.4b_AM748616
1528	denovo294	78.26	11	13	41	299	472.5	F3.2_AM748567
1529	denovo2331	75.59	17	11	45	299	472.5	F3.2a_AM748568
1530	denovo1327	76.47	16	10	46	306	472.5	I3_FN561561
1531	denovo1687	73.86	10	14	56	306	472.5	I1_FN561559
1532	denovo2417	74.3	19	9	45	284	473	F110_AJ291526
1533	denovo1767	73.59	14	11	50	284	473	F110_AJ291526
1534	denovo505	73.59	11	11	53	284	473	F110_AJ291526
1535	denovo2518	72.54	13	9	56	284	473	F110_AJ291526
1536	denovo789	76.53	12	13	44	294	473	F5.2g_JN558072
1537	denovo1535	73.13	16	13	50	294	473	F5.1b_AJ291535
1538	denovo1818	70.75	15	9	62	294	473	F5.2d_AJ291530
1539	denovo1872	79.66	16	11	33	295	473	F3.3_AM748569
1540	denovo2273	74.24	18	10	48	295	473	F3.3_AM748569
1541	denovo1570	75.59	14	9	49	295	473	F3.4a_AM748571
1542	denovo1766	78.26	15	12	38	299	473	F3.2_AM748567
1543	denovo1534	73.36	22	13	46	304	473	F3.1_AM748565
1544	denovo1580	75.33	14	12	49	304	473	F3.1_AM748565
1545	denovo835	71.05	14	13	61	304	473	F3.1_AM748565;F114_AJ291525
1546	denovo38	74.51	17	11	50	306	473	I1_FN561559
1547	denovo1818	73.86	13	14	53	306	473	I2_FN561560
1548	denovo618	76.89	14	10	34	251	473.5	A16_EU792888
1549	denovo1485	76.08	15	9	37	255	473.5	A113_AF184948
1550	denovo2404	72.89	13	9	55	284	473.5	F110_AJ291526
1551	denovo997	75.17	13	12	48	294	473.5	F5.1a_AM748591;F5.1_AM748592
1552	denovo1587	77.26	13	12	43	299	473.5	F3.2_AM748567
1553	denovo1017	72.24	15	8	60	299	473.5	F3.2_AM748567
1554	denovo1843	72.7	19	9	55	304	473.5	F3.1_AM748565;F114_AJ291525
1555	denovo155	71.71	15	6	65	304	473.5	F3.1_AM748565;F114_AJ291525
1556	denovo1637	74.51	17	7	54	306	473.5	I4_FN561562;I3_FN561561
1557	denovo1112	74.12	13	7	46	255	474	A113_AF184948
1558	denovo1735	77.58	13	11	39	281	474	F4.1_AM748572
1559	denovo33	73.67	12	10	52	281	474	F4.1_AM748572
1560	denovo1480	75	12	12	47	284	474	F110_AJ291526
1561	denovo35	73.94	12	11	51	284	474	F110_AJ291526
1562	denovo529	72.45	17	8	56	294	474	F5.1c_AM748593
1563	denovo2732	76.92	14	9	46	299	474	F3.2_AM748567
1564	denovo2599	74.25	13	15	49	299	474	F3.2a_AM748568
1565	denovo2721	72.55	14	14	56	306	474	I1_FN561559
1566	denovo2327	76.76	13	10	43	284	474.5	F109_AJ291527
1567	denovo1592	75.17	18	14	41	294	474.5	F5.2g_JN558072
1568	denovo1592	75.51	18	11	43	294	474.5	F5.2d_AJ291530
1569	denovo164	74.58	15	14	46	295	474.5	F3.4a_AM748571
1570	denovo246	74.92	16	11	47	295	474.5	F3.3_AM748569
1571	denovo28	78.26	15	11	39	299	474.5	F3.2_AM748567
1572	denovo22	75.59	11	9	53	299	474.5	F3.2_AM748567
1573	denovo106	76.47	11	10	51	306	474.5	I3_FN561561
1574	denovo1693	76	15	6	39	250	475	A11_EU449041
1575	denovo1053	74.8	17	5	41	250	475	A11_EU449041
1576	denovo1577	77.25	18	11	29	255	475	A113_AF184948
1577	denovo1140	80.39	11	9	30	255	475	A113_AF184948
1578	denovo2623	78.43	12	10	33	255	475	A113_AF184948
1579	denovo1372	74.51	22	10	33	255	475	A113_AF184948
1580	denovo2526	76.76	15	10	41	284	475	F4.8b_AM748590
1581	denovo1361	74.65	16	9	47	284	475	F109_AJ291527
1582	denovo2295	72.45	16	13	52	294	475	F5.2f_AJ291512
1583	denovo1996	71.77	14	14	55	294	475	F5.1b_AJ291535
1584	denovo910	73.33	18	7	43	255	476	A105_AB207202;A128_EF656430
1585	denovo346	72.7	15	12	56	304	476	F3.1_AM748565
1586	denovo72	71.24	19	12	57	306	476	I2_FN561560
1587	denovo843	74.12	16	10	40	255	476.5	A113_AF184948
1588	denovo670	76.76	14	10	42	284	476.5	F110_AJ291526
1589	denovo1606	73.24	19	10	47	284	476.5	F4.8a_AM748589
1590	denovo1079	73.13	15	9	55	294	476.5	F5.1b_AJ291535
1591	denovo2680	71.71	18	11	57	304	476.5	F3.1_AM748565;F114_AJ291525
1592	denovo973	71.9	13	15	58	306	476.5	I3_FN561561
1593	denovo1600	71.83	18	8	54	284	477	F110_AJ291526
1594	denovo559	76.92	16	11	42	299	477	F3.2a_AM748568
1595	denovo273	77.26	15	9	44	299	477	F3.2_AM748567
1596	denovo1317	77.78	14	11	43	306	477	I4_FN561562
1597	denovo2677	75.82	16	14	44	306	477	I3_FN561561
1598	denovo1291	72.55	18	13	53	306	477	I1_FN561559
1599	denovo1569	76.06	16	8	44	284	477.5	E109_EU074913
1600	denovo612	75.51	11	11	50	294	477.5	F5.1_AM748592
1601	denovo1115	74.49	14	9	52	294	477.5	F5.2f_AJ291512
1602	denovo2779	70.75	20	10	56	294	477.5	F5.2e_AJ291533
1603	denovo431	74.67	14	13	50	304	477.5	F3.1_AM748565
1604	denovo1715	76.14	19	18	36	306	477.5	I2_FN561560
1605	denovo466	77.78	16	12	40	306	477.5	I4_FN561562
1606	denovo1911	76.1	20	7	33	251	478	A150_EU074928;A141_EU074931;A145_EU074935
1607	denovo795	74.65	16	13	43	284	478	F110_AJ291526
1608	denovo247	76.97	14	13	43	304	478	F3.1_AM748565
1609	denovo2080	75.29	17	11	35	255	478.5	A113_AF184948
1610	denovo871	73.73	13	10	44	255	478.5	A113_AF184948
1611	denovo2133	75	9	12	50	284	478.5	F110_AJ291526
1612	denovo911	74.92	16	8	50	295	478.5	F3.4a_AM748571
1613	denovo2366	73.91	16	12	50	299	478.5	F3.2a_AM748568
1614	denovo42	74.92	9	14	52	299	478.5	F3.2_AM748567
1615	denovo1864	75.33	11	17	47	304	478.5	F3.1a_AM748566
1616	denovo454	73.68	18	12	50	304	478.5	F3.1_AM748565
1617	denovo2000	73.68	17	13	50	304	478.5	F3.1a_AM748566
1618	denovo1678	74.18	15	8	56	306	478.5	I2_FN561560
1619	denovo183	72.88	15	11	57	306	478.5	I1_FN561559
1620	denovo1482	73.24	16	10	50	284	479	F110_AJ291526
1621	denovo586	74.24	19	9	48	295	479	F3.3_AM748569
1622	denovo1482	77.12	16	13	41	306	479	I1_FN561559
1623	denovo152	69.61	19	5	69	306	479	I1_FN561559
1624	denovo2816	73.02	18	9	41	252	479.5	A121_DQ174722
1625	denovo1940	75.29	15	7	41	255	479.5	A113_AF184948
1626	denovo504	77.93	17	13	36	299	479.5	F3.2_AM748567
1627	denovo1824	74.84	15	10	52	306	479.5	I4_FN561562
1628	denovo2455	71.53	16	7	61	295	480	F3.3_AM748569
1629	denovo944	76.92	16	11	42	299	480	F3.2_AM748567
1630	denovo1176	75.25	14	12	48	299	480	F3.2a_AM748568
1631	denovo900	77.65	12	10	35	255	480.5	A113_AF184948
1632	denovo402	72.94	19	11	39	255	480.5	A12_EU792883
1633	denovo2401	75	17	10	44	284	480.5	F110_AJ291526
1634	denovo600	77.89	14	15	36	294	480.5	F5.1d_JN558069
1635	denovo2033	77.78	15	7	46	306	480.5	I1_FN561559
1636	denovo2033	74.84	17	8	52	306	480.5	I4_FN561562
1637	denovo2247	73.86	11	8	61	306	480.5	I3_FN561561
1638	denovo1625	72.51	13	9	47	251	481	A148_EU074938
1639	denovo2477	76.86	11	11	37	255	481	A113_AF184948
1640	denovo2563	75.7	15	14	40	284	481	F4.5_AM748585
1641	denovo1491	75	11	10	50	284	481	F110_AJ291526
1642	denovo234	75.29	15	10	38	255	481.5	A12_EU792883
1643	denovo1344	75.29	13	8	42	255	481.5	A113_AF184948
1644	denovo2165	75.27	15	11	43	279	481.5	F4.4b_AM748584
1645	denovo241	73.59	13	11	51	284	481.5	F110_AJ291526
1646	denovo244	72.79	16	10	54	294	481.5	F5.2e_AJ291533
1647	denovo1444	73.24	13	12	55	299	481.5	F3.2a_AM748568
1648	denovo778	76.89	18	13	27	251	482	A150_EU074928
1649	denovo518	74.9	15	10	39	255	482	A113_AF184948
1650	denovo407	76.47	14	6	40	255	482	A9_EU449028
1651	denovo2064	75.7	13	8	48	284	482	E110_EU074914
1652	denovo628	74.49	11	13	51	294	482	F5.2g_JN558072
1653	denovo102	76.59	13	14	43	299	482	F3.2_AM748567
1654	denovo418	74.01	14	11	54	304	482	F3.1_AM748565
1655	denovo889	75.49	22	15	38	306	482	I1_FN561559
1656	denovo1834	71.24	17	14	57	306	482	I1_FN561559
1657	denovo507	73.73	15	8	44	255	482.5	A112_AF184949
1658	denovo2784	76.16	13	8	46	281	482.5	F4.1_AM748572
1659	denovo1550	74.83	11	11	52	294	482.5	F5.2e_AJ291533
1660	denovo439	76.8	14	10	47	306	482.5	I2_FN561560
1661	denovo439	72.88	14	10	59	306	482.5	I4_FN561562
1662	denovo1512	72.88	19	12	52	306	483	I1_FN561559
1663	denovo1470	74.5	15	9	40	251	483.5	A7_AY239360
1664	denovo2738	74.51	14	8	43	255	483.5	A112_AF184949
1665	denovo1208	76.59	16	11	43	299	483.5	F3.2a_AM748568
1666	denovo2439	76.41	12	12	43	284	484	F110_AJ291526
1667	denovo1539	75.82	16	10	48	306	484	I3_FN561561
1668	denovo2706	73.71	11	9	46	251	484.5	A142_EU074932
1669	denovo1012	74.02	15	12	46	281	484.5	F4.1_AM748572
